gate_id,family,stage,metric,direction,estimate,standard_error,bound,margin,cluster_count,passed,denominator
ab/c16/shared/vacuum_f/X/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.36860924522474e-09,2.913210889419845e-08,5.72866642205923e-08,0.08,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.013020355318123272,0.008629874982693011,0.027215236483543646,0.1,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1299190571223467e-06,5.864594573232519e-21,1.1299190571223564e-06,0.12,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8236950285729328e-06,5.864594573232519e-21,1.8236950285729426e-06,0.18,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.652494176639934e-07,0.0,6.652494176639934e-07,0.24,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.639619190418884e-09,0.0,1.639619190418884e-09,0.24,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.5550315478091013e-05,1.1885960409894202e-06,1.750538198709262e-05,0.0375,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/X/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,4.3938387750207745e-07,3.2062735692335493e-07,9.66768948437322e-07,0.12,768,True,ab/c16/shared/vacuum_f/X: paired seed_position
ab/c16/shared/vacuum_f/Z/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.006510614523820766,0.021146262263079182,0.041293120703713604,0.1,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.368609247682266e-09,2.913210889865906e-08,5.728666423038688e-08,0.08,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.013020355318123275,0.008629874982693011,0.027215236483543646,0.1,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1299190571249488e-06,5.864594573232519e-21,1.1299190571249585e-06,0.12,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8236950285778393e-06,1.7593783719697556e-20,1.8236950285778683e-06,0.18,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.652494176639934e-07,0.0,6.652494176639934e-07,0.24,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.6396191921536074e-09,0.0,1.6396191921536074e-09,0.24,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.660608791480567e-05,1.193783398561487e-06,1.8569686867723988e-05,0.0375,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/Z/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.125144481736557e-08,1.1016506711603592e-08,2.9371985838281974e-08,0.12,768,True,ab/c16/shared/vacuum_f/Z: paired seed_position
ab/c16/shared/vacuum_f/XZ/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.006510558995520765,0.021146145664399055,0.041292873387651696,0.1,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,4.7333480388439845e-08,9.136215307999995e-08,1.976108492481734e-07,0.08,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.013020224366155785,0.00862987540516108,0.027215106226474294,0.1,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1298665663395177e-06,0.0,1.1298665663395177e-06,0.12,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8205691137777603e-06,1.1729189146465038e-20,1.8205691137777796e-06,0.18,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.657505703389077e-07,0.0,6.657505703389077e-07,0.24,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,2.927450741888049e-09,0.0,2.927450741888049e-09,0.24,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.7212137851050555e-05,1.169882729215995e-06,1.913642370130937e-05,0.0375,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/XZ/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.5175029571516318e-07,1.4623560128159464e-07,3.922864548726235e-07,0.12,768,True,ab/c16/shared/vacuum_f/XZ: paired seed_position
ab/c16/shared/vacuum_f/RESET/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013024964615547334,0.09094397970387225,0.15089203132687007,0.1,768,False,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668932955354,0.037127724226307016,0.06367383874739067,0.1,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1298539818133657e-06,0.0,1.1298539818133657e-06,0.12,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8221364996157862e-06,0.0,1.8221364996157862e-06,0.18,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.654521720328432e-07,0.0,6.654521720328432e-07,0.24,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,2.2295127723170882e-09,0.0,2.2295127723170882e-09,0.24,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.691504330044253e-05,1.1864966023256922e-06,1.8866656540143542e-05,0.0375,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/RESET/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,3.952019572719627e-07,2.791825822014604e-07,8.544164401877124e-07,0.12,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/shared/vacuum_f/HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026045903769544277,0.01562850415872717,0.02831119212626298,0.1,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208354181607205,0.005211334184097137,0.013780236115575571,0.1,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1302911352513207e-06,5.864594573232519e-21,1.1302911352513305e-06,0.12,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.826689056644225e-06,1.1729189146465038e-20,1.8266890566442443e-06,0.18,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.65145808209644e-07,0.0,6.65145808209644e-07,0.24,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,8.174875082422872e-10,0.0,8.174875082422872e-10,0.24,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.7159691801778287e-05,1.2614069012587712e-06,1.9234521518375393e-05,0.0375,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.482491297948971e-07,1.1599342621864304e-07,3.390413376131601e-07,0.12,768,True,ab/c16/shared/vacuum_f/HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026045903830188327,0.015628502693207993,0.02831118972176285,0.1,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208354180704295,0.005211337109356537,0.013780240926296195,0.1,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1303078959061746e-06,0.0,1.1303078959061746e-06,0.12,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8267838715501988e-06,5.864594573232519e-21,1.8267838715502085e-06,0.18,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.651482586939039e-07,0.0,6.651482586939039e-07,0.24,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,7.97911762703829e-10,0.0,7.97911762703829e-10,0.24,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.6813065000534973e-05,1.264739355398312e-06,1.8893376116410156e-05,0.0375,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/shared/vacuum_f/LKG_HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,2.0324791776262734e-08,1.2001751299617092e-08,4.0065915931207454e-08,0.12,768,True,ab/c16/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c16/logical/0/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001208448487676365,0.0024177584709705667,0.005185307277744947,0.1,768,True,ab/c16/logical/0/IDLE: paired seed_position
ab/c16/logical/0/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011692274800971835,0.0023393406084997004,0.005017100364662779,0.1,768,True,ab/c16/logical/0/X: paired seed_position
ab/c16/logical/0/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001222871112102018,0.002446656593784527,0.005247263084293232,0.1,768,True,ab/c16/logical/0/Z: paired seed_position
ab/c16/logical/0/XZ/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0005849442399451687,0.0024127531323308183,0.00455356998059804,0.1,768,True,ab/c16/logical/0/XZ: paired seed_position
ab/c16/logical/0/RESET/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0012084557439309902,0.002417773001126978,0.005185338433980046,0.1,768,True,ab/c16/logical/0/RESET: paired seed_position
ab/c16/logical/0/HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0012084487009889234,0.0024177588971828028,0.005185308192114248,0.1,768,True,ab/c16/logical/0/HOLD: paired seed_position
ab/c16/logical/0/LKG_HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.00120844857276385,0.002417758640973979,0.005185307642463162,0.1,768,True,ab/c16/logical/0/LKG_HOLD: paired seed_position
ab/c16/logical/1/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977409736970332,0.002196268013391616,0.004710280381281737,0.1,768,True,ab/c16/logical/1/IDLE: paired seed_position
ab/c16/logical/1/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011080300807727707,0.0022168991871710925,0.004754504749376913,0.1,768,True,ab/c16/logical/1/X: paired seed_position
ab/c16/logical/1/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010546570876359578,0.0021101246022298945,0.004525503192933333,0.1,768,True,ab/c16/logical/1/Z: paired seed_position
ab/c16/logical/1/XZ/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0005288599851416293,0.002181477327077491,0.004117070878697443,0.1,768,True,ab/c16/logical/1/XZ: paired seed_position
ab/c16/logical/1/RESET/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977475517995735,0.0021962811864421265,0.0047103086271241875,0.1,768,True,ab/c16/logical/1/RESET: paired seed_position
ab/c16/logical/1/HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001097741167194645,0.0021962684000441392,0.004710281210766155,0.1,768,True,ab/c16/logical/1/HOLD: paired seed_position
ab/c16/logical/1/LKG_HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977410508820414,0.0021962681676181116,0.0047102807121467555,0.1,768,True,ab/c16/logical/1/LKG_HOLD: paired seed_position
ab/c16/logical/+/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0012084487259243686,0.0024177589476305004,0.005185308300028771,0.1,768,True,ab/c16/logical/+/IDLE: paired seed_position
ab/c16/logical/+/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001222871244002442,0.002446656857686498,0.00524726365027377,0.1,768,True,ab/c16/logical/+/X: paired seed_position
ab/c16/logical/+/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011692278416280792,0.0023393413317859416,0.005017101915893673,0.1,768,True,ab/c16/logical/+/Z: paired seed_position
ab/c16/logical/+/XZ/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0005876080057786748,0.0024237400221330547,0.004574305571971671,0.1,768,True,ab/c16/logical/+/XZ: paired seed_position
ab/c16/logical/+/RESET/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0012084559821818016,0.002417773477789933,0.005185339456271648,0.1,768,True,ab/c16/logical/+/RESET: paired seed_position
ab/c16/logical/+/HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0012084489392366748,0.0024177593738428324,0.005185309214397978,0.1,768,True,ab/c16/logical/+/HOLD: paired seed_position
ab/c16/logical/+/LKG_HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0012084488110123517,0.002417759117633886,0.00518530866474744,0.1,768,True,ab/c16/logical/+/LKG_HOLD: paired seed_position
ab/c16/logical/-/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977407368370096,0.00219626753950976,0.004710279364955424,0.1,768,True,ab/c16/logical/-/IDLE: paired seed_position
ab/c16/logical/-/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010546569569007975,0.002110124340659167,0.0045255026319526125,0.1,768,True,ab/c16/logical/-/X: paired seed_position
ab/c16/logical/-/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001108029720407194,0.0022168984662160737,0.004754503203145858,0.1,768,True,ab/c16/logical/-/Z: paired seed_position
ab/c16/logical/-/XZ/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0005262049977927784,0.002170526635732802,0.004096403606972655,0.1,768,True,ab/c16/logical/-/XZ: paired seed_position
ab/c16/logical/-/RESET/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977473149382767,0.002196280712557344,0.004710307610791787,0.1,768,True,ab/c16/logical/-/RESET: paired seed_position
ab/c16/logical/-/HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977409303349352,0.0021962679261622623,0.004710280194440121,0.1,768,True,ab/c16/logical/-/HOLD: paired seed_position
ab/c16/logical/-/LKG_HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0010977408140225627,0.0021962676937362087,0.004710279695820911,0.1,768,True,ab/c16/logical/-/LKG_HOLD: paired seed_position
ab/c16/logical/+i/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011530138282618988,0.002306851406619945,0.004947446731278821,0.1,768,True,ab/c16/logical/+i/IDLE: paired seed_position
ab/c16/logical/+i/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001138195000150409,0.0022772521448110226,0.004883941450025839,0.1,768,True,ab/c16/logical/+i/X: paired seed_position
ab/c16/logical/+i/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011390335181644758,0.002278929568401426,0.0048875390843165145,0.1,768,True,ab/c16/logical/+i/Z: paired seed_position
ab/c16/logical/+i/XZ/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0005547269406439558,0.0022881515950874606,0.004318401390838362,0.1,768,True,ab/c16/logical/+i/XZ: paired seed_position
ab/c16/logical/+i/RESET/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011530207444416,0.002306865256223576,0.004947476428029287,0.1,768,True,ab/c16/logical/+i/RESET: paired seed_position
ab/c16/logical/+i/HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011530140316377655,0.0023068518129941923,0.004947447603080842,0.1,768,True,ab/c16/logical/+i/HOLD: paired seed_position
ab/c16/logical/+i/LKG_HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001153013909386731,0.002306851568711696,0.004947447079020858,0.1,768,True,ab/c16/logical/+i/LKG_HOLD: paired seed_position
ab/c16/logical/-i/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011530138282621514,0.0023068514066199473,0.004947446731279077,0.1,768,True,ab/c16/logical/-i/IDLE: paired seed_position
ab/c16/logical/-i/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001139033518164409,0.002278929568401427,0.004887539084316449,0.1,768,True,ab/c16/logical/-i/X: paired seed_position
ab/c16/logical/-i/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001138195000150528,0.002277252144811044,0.004883941450025992,0.1,768,True,ab/c16/logical/-i/Z: paired seed_position
ab/c16/logical/-i/XZ/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0005590301485351619,0.002305884548778766,0.0043518727119252745,0.1,768,True,ab/c16/logical/-i/XZ: paired seed_position
ab/c16/logical/-i/RESET/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011530207444417505,0.0023068652562235597,0.00494747642802941,0.1,768,True,ab/c16/logical/-i/RESET: paired seed_position
ab/c16/logical/-i/HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.0011530140316379266,0.002306851812994179,0.004947447603080982,0.1,768,True,ab/c16/logical/-i/HOLD: paired seed_position
ab/c16/logical/-i/LKG_HOLD/logical_survival,logical_ptm_survival,round,logical_survival,upper,0.001153013909386748,0.0023068515687116914,0.004947447079020867,0.1,768,True,ab/c16/logical/-i/LKG_HOLD: paired seed_position
ab/c16/logical/PTM/IDLE/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.0011562152507095607,0.0023132564857763246,0.004961183571407765,0.12,768,True,c16/IDLE: six-state seed_position PTM
ab/c16/logical/PTM/X/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.001143811540824877,0.0022884891711597733,0.004908041254246199,0.12,768,True,c16/X: six-state seed_position PTM
ab/c16/logical/PTM/Z/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.0011438115408254157,0.0022884891711597746,0.004908041254246739,0.12,768,True,c16/Z: six-state seed_position PTM
ab/c16/logical/PTM/XZ/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.0005590908413774926,0.0023061442605611182,0.004352360592634769,0.12,768,True,c16/XZ: six-state seed_position PTM
ab/c16/logical/PTM/RESET/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.0011562221874656005,0.002313270376604243,0.004961213356542487,0.12,768,True,c16/RESET: six-state seed_position PTM
ab/c16/logical/PTM/HOLD/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.001156215454693723,0.0023132568933657486,0.00496118444581687,0.12,768,True,c16/HOLD: six-state seed_position PTM
ab/c16/logical/PTM/LKG_HOLD/logical_ptm_entry,logical_ptm_survival,round,logical_ptm_entry,upper,0.0011562153320784781,0.0023132566483528402,0.004961183920191254,0.12,768,True,c16/LKG_HOLD: six-state seed_position PTM
ab/c16/reset/vacuum_g/rao_blackwell_reset_success,reset_leakage,round,rao_blackwell_reset_success,upper,1.9531263075763e-05,3.384381605194646e-05,7.519938665868559e-05,0.12,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/reset/vacuum_g/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0,0.0,0.0,0.1,768,True,ab/c16/shared/vacuum_g/RESET: paired seed_position
ab/c16/reset/one_g/rao_blackwell_reset_success,reset_leakage,round,rao_blackwell_reset_success,upper,3.906251308981645e-05,3.906249998293576e-05,0.00010331460786454016,0.12,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/reset/one_g/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0,0.0,0.0,0.1,768,True,ab/c16/shared/one_g/RESET: paired seed_position
ab/c16/reset/zero_one_plus_g/rao_blackwell_reset_success,reset_leakage,round,rao_blackwell_reset_success,upper,1.953126308278892e-05,3.384381605194117e-05,7.519938666570282e-05,0.12,768,True,ab/c16/shared/zero_one_plus_g/RESET: paired seed_position
ab/c16/reset/zero_one_plus_g/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0,0.0,0.0,0.1,768,True,ab/c16/shared/zero_one_plus_g/RESET: paired seed_position
ab/c16/reset/vacuum_e/rao_blackwell_reset_success,reset_leakage,round,rao_blackwell_reset_success,upper,3.9062564964440254e-05,0.0006203078271216827,0.001059378144231927,0.12,768,True,ab/c16/shared/vacuum_e/RESET: paired seed_position
ab/c16/reset/vacuum_e/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0013020833333333333,0.003446913081936959,0.006971750817943817,0.1,768,True,ab/c16/shared/vacuum_e/RESET: paired seed_position
ab/c16/reset/vacuum_f/rao_blackwell_reset_success,reset_leakage,round,rao_blackwell_reset_success,upper,0.0011132368102641833,0.0007241221041017721,0.0023043116795517147,0.12,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/reset/vacuum_f/leakage_residence_rate,reset_leakage,round,leakage_residence_rate,upper,0.0013020833333333333,0.01856386212112741,0.03183691927349681,0.1,768,True,ab/c16/shared/vacuum_f/RESET: paired seed_position
ab/c16/fault/step/terminal_density_trace_distance,fault_trajectory_tail,trajectory,terminal_density_trace_distance,upper,0.03023143088897187,0.10969795781754894,0.21066851467433687,0.15,256,False,ab/c16/fault/step: paired seed_position
ab/c16/fault/step/terminal_mean_photon_difference,fault_trajectory_tail,trajectory,terminal_mean_photon_difference,upper,0.036550389851465005,0.14112631130196424,0.26868251485478345,0.08,256,False,ab/c16/fault/step: paired seed_position
ab/c16/fault/step/terminal_level_probability_l1,fault_trajectory_tail,trajectory,terminal_level_probability_l1,upper,0.023437499998493365,0.05130921338974183,0.10783364573863724,0.1,256,False,ab/c16/fault/step: paired seed_position
ab/c16/fault/step/terminal_predictive_mean_l2,fault_trajectory_tail,trajectory,terminal_predictive_mean_l2,upper,0.011219298385350013,0.02420482715018007,0.05103269611305717,0.12,256,True,ab/c16/fault/step: paired seed_position
ab/c16/fault/step/terminal_predictive_covariance_frobenius,fault_trajectory_tail,trajectory,terminal_predictive_covariance_frobenius,upper,0.001030575348907018,0.001768656287746432,0.003939756058637263,0.18,256,True,ab/c16/fault/step: paired seed_position
