analog_allocated_bytes_first_measured_decode,analog_errors,analog_ler,analog_runtime_seconds,analog_seconds_per_decode,certified_integer_box_bound,ci,cpd_allocated_bytes_first_measured_decode,cpd_errors,cpd_ler,cpd_runtime_seconds,cpd_seconds_per_decode,crossing_sigma,dimension,distance,distance_gap,errors,evidence,fidelity,ler,lower_distance,may_be_replaced_by_three_size_fit,median_allocated_bytes_per_measured_decode,median_seconds_per_decode,method,mismatch,official,official_distance,offset,oracle_distance,p95_seconds_per_decode,pair,paired_error_difference,quantity,record_type,sample,samples,seed,seed_clusters,seed_ler_standard_error,sigma,trials,value,value_state
324512,360,0.18,1.7386695999999984,0.0008693347999999992,,,340496,332,0.166,1.6921885000000003,0.0008460942500000001,,,7,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820022,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,359,0.1795,1.8600443000000006,0.0009300221500000003,,,343568,332,0.166,1.695966599999998,0.000847983299999999,,,7,,,,,,,,,,paired,,,,,,,,-27,,seed_cell,,,61820023,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,342,0.171,1.630303699999998,0.0008151518499999991,,,342032,324,0.162,1.9430059999999958,0.0009715029999999979,,,7,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820024,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323296,359,0.1795,1.6384247000000003,0.0008192123500000002,,,343168,347,0.1735,1.8300687999999994,0.0009150343999999997,,,7,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820025,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,344,0.172,1.7136198000000005,0.0008568099000000002,,,340496,328,0.164,1.778201300000001,0.0008891006500000005,,,7,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820026,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,339,0.1695,1.7810807000000008,0.0008905403500000004,,,343472,318,0.159,1.8270152999999987,0.0009135076499999994,,,7,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820027,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,373,0.1865,1.8097261000000022,0.0009048630500000011,,,340400,358,0.179,1.7710483999999989,0.0008855241999999995,,,7,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820028,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,361,0.1805,1.7287472000000004,0.0008643736000000002,,,340352,342,0.171,1.9271751000000008,0.0009635875500000004,,,7,,,,,,,,,,paired,,,,,,,,-19,,seed_cell,,,61820029,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
322688,378,0.189,1.5998329000000002,0.0007999164500000001,,,337376,348,0.174,1.9198684999999998,0.0009599342499999998,,,7,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820030,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,360,0.18,1.788711800000001,0.0008943559000000005,,,343120,344,0.172,1.8012884000000007,0.0009006442000000003,,,7,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820031,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,328,0.164,1.8447612000000004,0.0009223806000000002,,,342384,325,0.1625,1.8793570000000015,0.0009396785000000007,,,7,,,,,,,,,,paired,,,,,,,,-3,,seed_cell,,,61820032,,,0.57,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,409,0.2045,1.8848691999999987,0.0009424345999999994,,,343424,379,0.1895,2.007193,0.0010035965,,,7,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820001,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,430,0.215,1.5695988000000007,0.0007847994000000003,,,340496,414,0.207,1.576041499999998,0.000788020749999999,,,7,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820002,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323904,456,0.228,1.7553180999999967,0.0008776590499999983,,,344272,446,0.223,1.7854819000000004,0.0008927409500000002,,,7,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820003,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,439,0.2195,1.5993475999999964,0.0007996737999999982,,,345056,423,0.2115,1.9553054000000032,0.0009776527000000016,,,7,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820004,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,435,0.2175,1.7925257999999935,0.0008962628999999967,,,343024,389,0.1945,1.663293599999997,0.0008316467999999984,,,7,,,,,,,,,,paired,,,,,,,,-46,,seed_cell,,,61820005,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,435,0.2175,1.7503643,0.00087518215,,,342976,417,0.2085,1.802684899999998,0.000901342449999999,,,7,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820006,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
322080,437,0.2185,1.7163836999999962,0.0008581918499999981,,,339600,412,0.206,1.7800671000000015,0.0008900335500000008,,,7,,,,,,,,,,paired,,,,,,,,-25,,seed_cell,,,61820007,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,426,0.213,1.6422093999999998,0.0008211046999999999,,,341536,414,0.207,1.855406700000003,0.0009277033500000015,,,7,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820008,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,407,0.2035,1.748093500000001,0.0008740467500000005,,,342624,408,0.204,1.6873790999999987,0.0008436895499999993,,,7,,,,,,,,,,paired,,,,,,,,1,,seed_cell,,,61820009,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,441,0.2205,1.7668181999999983,0.0008834090999999992,,,340992,421,0.2105,1.8923548999999997,0.0009461774499999999,,,7,,,,,,,,,,paired,,,,,,,,-20,,seed_cell,,,61820010,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,426,0.213,1.7101157000000013,0.0008550578500000007,,,343072,398,0.199,1.7905240000000013,0.0008952620000000006,,,7,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820011,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,448,0.224,1.7546393999999992,0.0008773196999999996,,,340992,438,0.219,1.822261100000001,0.0009111305500000005,,,7,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820012,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
322080,454,0.227,1.8296973000000003,0.0009148486500000001,,,340144,424,0.212,1.8648087000000015,0.0009324043500000007,,,7,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820013,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,431,0.2155,1.7287403000000021,0.0008643701500000011,,,340944,387,0.1935,1.8637787999999995,0.0009318893999999998,,,7,,,,,,,,,,paired,,,,,,,,-44,,seed_cell,,,61820014,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,441,0.2205,1.8688917999999992,0.0009344458999999997,,,342480,427,0.2135,2.0159378000000023,0.001007968900000001,,,7,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820015,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328768,436,0.218,1.7635658999999988,0.0008817829499999994,,,345008,429,0.2145,1.902187100000002,0.0009510935500000009,,,7,,,,,,,,,,paired,,,,,,,,-7,,seed_cell,,,61820016,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,428,0.214,1.7260526000000003,0.0008630263000000001,,,341440,416,0.208,1.8456170000000027,0.0009228085000000014,,,7,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820017,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,427,0.2135,1.7145663000000004,0.0008572831500000002,,,343024,417,0.2085,1.9282296000000028,0.0009641148000000014,,,7,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820018,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,418,0.209,1.8223978999999975,0.0009111989499999987,,,342528,392,0.196,1.7423544000000013,0.0008711772000000006,,,7,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820019,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,418,0.209,1.8597351000000024,0.0009298675500000012,,,342976,413,0.2065,1.7376614999999982,0.0008688307499999991,,,7,,,,,,,,,,paired,,,,,,,,-5,,seed_cell,,,61820020,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,413,0.2065,1.8100298000000026,0.0009050149000000013,,,341040,404,0.202,1.964514600000001,0.0009822573000000006,,,7,,,,,,,,,,paired,,,,,,,,-9,,seed_cell,,,61820021,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,417,0.2085,1.6131035,0.00080655175,,,339904,379,0.1895,1.9569040000000004,0.0009784520000000003,,,7,,,,,,,,,,paired,,,,,,,,-38,,seed_cell,,,61820022,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
329984,420,0.21,1.7895074999999951,0.0008947537499999975,,,345504,406,0.203,1.8450003999999978,0.0009225001999999989,,,7,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820023,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,437,0.2185,1.8237779999999995,0.0009118889999999997,,,343024,391,0.1955,1.776566499999999,0.0008882832499999996,,,7,,,,,,,,,,paired,,,,,,,,-46,,seed_cell,,,61820024,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323904,419,0.2095,1.7202918000000003,0.0008601459000000002,,,340000,389,0.1945,1.6563982000000013,0.0008281991000000006,,,7,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820025,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323904,401,0.2005,1.763180300000001,0.0008815901500000005,,,337280,380,0.19,1.6748227,0.00083741135,,,7,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820026,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,417,0.2085,1.823305999999999,0.0009116529999999995,,,343120,387,0.1935,1.751920099999998,0.000875960049999999,,,7,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820027,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
320864,436,0.218,2.0049584,0.0010024792,,,337520,418,0.209,1.6376180999999996,0.0008188090499999998,,,7,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820028,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,423,0.2115,2.1298312000000004,0.0010649156000000003,,,344608,408,0.204,1.6250876999999997,0.0008125438499999998,,,7,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820029,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,445,0.2225,1.9771679000000024,0.0009885839500000013,,,343920,410,0.205,1.567180400000001,0.0007835902000000004,,,7,,,,,,,,,,paired,,,,,,,,-35,,seed_cell,,,61820030,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,416,0.208,1.6211449000000018,0.0008105724500000009,,,341536,402,0.201,1.7555310000000006,0.0008777655000000004,,,7,,,,,,,,,,paired,,,,,,,,-14,,seed_cell,,,61820031,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,425,0.2125,1.9984380000000017,0.0009992190000000008,,,342032,407,0.2035,1.6212388000000022,0.0008106194000000011,,,7,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820032,,,0.58,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,491,0.2455,1.8481138000000006,0.0009240569000000003,,,340992,468,0.234,1.8516052000000027,0.0009258026000000014,,,7,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820001,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323296,502,0.251,1.9800723000000027,0.0009900361500000013,,,338960,486,0.243,1.5740356000000004,0.0007870178000000003,,,7,,,,,,,,,,paired,,,,,,,,-16,,seed_cell,,,61820002,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,494,0.247,1.9130478999999967,0.0009565239499999983,,,345264,473,0.2365,1.7351104999999962,0.0008675552499999981,,,7,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820003,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,516,0.258,1.8239179000000008,0.0009119589500000004,,,344560,480,0.24,1.8308616000000029,0.0009154308000000014,,,7,,,,,,,,,,paired,,,,,,,,-36,,seed_cell,,,61820004,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,441,0.2205,1.713971999999999,0.0008569859999999995,,,341936,448,0.224,1.7418997000000007,0.0008709498500000004,,,7,,,,,,,,,,paired,,,,,,,,7,,seed_cell,,,61820005,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,499,0.2495,1.6471999999999989,0.0008235999999999994,,,340896,473,0.2365,1.8156789000000035,0.0009078394500000018,,,7,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820006,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,484,0.242,1.889532499999998,0.000944766249999999,,,343520,469,0.2345,1.6948248999999995,0.0008474124499999998,,,7,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820007,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,494,0.247,1.7965772000000013,0.0008982886000000007,,,341984,473,0.2365,1.7556260999999969,0.0008778130499999985,,,7,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820008,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,508,0.254,1.6092849999999965,0.0008046424999999983,,,340992,487,0.2435,1.6035858000000027,0.0008017929000000013,,,7,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820009,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,488,0.244,1.8046097000000014,0.0009023048500000008,,,342128,462,0.231,1.9787270999999964,0.0009893635499999983,,,7,,,,,,,,,,paired,,,,,,,,-26,,seed_cell,,,61820010,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,442,0.221,1.8053487000000001,0.00090267435,,,340352,441,0.2205,1.754893299999998,0.000877446649999999,,,7,,,,,,,,,,paired,,,,,,,,-1,,seed_cell,,,61820011,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,512,0.256,1.701851400000001,0.0008509257000000004,,,340992,482,0.241,1.7598287000000035,0.0008799143500000017,,,7,,,,,,,,,,paired,,,,,,,,-30,,seed_cell,,,61820012,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,522,0.261,1.737151500000001,0.0008685757500000005,,,339360,471,0.2355,1.8013349999999981,0.000900667499999999,,,7,,,,,,,,,,paired,,,,,,,,-51,,seed_cell,,,61820013,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,532,0.266,1.8060340999999984,0.0009030170499999992,,,341840,524,0.262,1.6979798000000004,0.0008489899000000002,,,7,,,,,,,,,,paired,,,,,,,,-8,,seed_cell,,,61820014,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,453,0.2265,1.6749782999999991,0.0008374891499999996,,,341344,465,0.2325,1.901752500000001,0.0009508762500000005,,,7,,,,,,,,,,paired,,,,,,,,12,,seed_cell,,,61820015,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,531,0.2655,1.7847965999999986,0.0008923982999999993,,,343616,483,0.2415,1.7525330999999995,0.0008762665499999998,,,7,,,,,,,,,,paired,,,,,,,,-48,,seed_cell,,,61820016,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,520,0.26,1.7012580000000024,0.0008506290000000012,,,341440,497,0.2485,1.8371147999999993,0.0009185573999999997,,,7,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820017,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,493,0.2465,1.7660810000000011,0.0008830405000000006,,,341936,452,0.226,1.7535028999999982,0.0008767514499999991,,,7,,,,,,,,,,paired,,,,,,,,-41,,seed_cell,,,61820018,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,512,0.256,1.7541472000000013,0.0008770736000000007,,,341984,503,0.2515,1.7869609000000002,0.0008934804500000001,,,7,,,,,,,,,,paired,,,,,,,,-9,,seed_cell,,,61820019,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323904,467,0.2335,1.8338926999999985,0.0009169463499999992,,,340992,459,0.2295,1.7797398000000015,0.0008898699000000008,,,7,,,,,,,,,,paired,,,,,,,,-8,,seed_cell,,,61820020,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323296,508,0.254,1.639587299999996,0.000819793649999998,,,340496,471,0.2355,1.8468399999999998,0.0009234199999999999,,,7,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820021,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,473,0.2365,1.6911250000000002,0.0008455625000000001,,,340944,458,0.229,1.7817434999999995,0.0008908717499999997,,,7,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820022,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,522,0.261,1.7777499999999997,0.0008888749999999999,,,341984,491,0.2455,1.8636872000000007,0.0009318436000000003,,,7,,,,,,,,,,paired,,,,,,,,-31,,seed_cell,,,61820023,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,472,0.236,1.9122284000000018,0.0009561142000000009,,,341888,464,0.232,2.0413818999999984,0.0010206909499999991,,,7,,,,,,,,,,paired,,,,,,,,-8,,seed_cell,,,61820024,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,490,0.245,1.9514022000000002,0.0009757011000000001,,,342528,475,0.2375,1.787570900000003,0.0008937854500000016,,,7,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820025,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,509,0.2545,1.7664989999999974,0.0008832494999999987,,,339952,478,0.239,1.7581953999999989,0.0008790976999999994,,,7,,,,,,,,,,paired,,,,,,,,-31,,seed_cell,,,61820026,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
323904,499,0.2495,1.831743799999996,0.000915871899999998,,,338368,471,0.2355,1.996678800000002,0.000998339400000001,,,7,,,,,,,,,,paired,,,,,,,,-28,,seed_cell,,,61820027,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,500,0.25,1.6316115999999983,0.0008158057999999991,,,343664,490,0.245,1.8454498999999966,0.0009227249499999984,,,7,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820028,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,483,0.2415,1.8538911999999976,0.0009269455999999988,,,342032,460,0.23,1.6970318000000038,0.0008485159000000019,,,7,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820029,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,500,0.25,1.8661023000000012,0.0009330511500000007,,,341536,464,0.232,1.9833795000000003,0.00099168975,,,7,,,,,,,,,,paired,,,,,,,,-36,,seed_cell,,,61820030,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,472,0.236,1.6992131000000006,0.0008496065500000003,,,340304,480,0.24,1.8454656999999994,0.0009227328499999997,,,7,,,,,,,,,,paired,,,,,,,,8,,seed_cell,,,61820031,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,498,0.249,1.8551275999999994,0.0009275637999999997,,,341840,503,0.2515,1.8230947999999998,0.0009115473999999999,,,7,,,,,,,,,,paired,,,,,,,,5,,seed_cell,,,61820032,,,0.59,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,624,0.312,1.797125300000001,0.0008985626500000004,,,343568,590,0.295,1.875304699999999,0.0009376523499999994,,,7,,,,,,,,,,paired,,,,,,,,-34,,seed_cell,,,61820001,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,555,0.2775,1.887144800000001,0.0009435724000000005,,,341888,544,0.272,1.7766398999999968,0.0008883199499999984,,,7,,,,,,,,,,paired,,,,,,,,-11,,seed_cell,,,61820002,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,575,0.2875,1.7245859000000008,0.0008622929500000004,,,341888,569,0.2845,1.8381206000000003,0.0009190603000000002,,,7,,,,,,,,,,paired,,,,,,,,-6,,seed_cell,,,61820003,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,575,0.2875,1.7873016999999993,0.0008936508499999997,,,343968,563,0.2815,1.9804652999999992,0.0009902326499999995,,,7,,,,,,,,,,paired,,,,,,,,-12,,seed_cell,,,61820004,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,557,0.2785,1.6239982000000008,0.0008119991000000005,,,340944,536,0.268,1.9645450999999987,0.0009822725499999993,,,7,,,,,,,,,,paired,,,,,,,,-21,,seed_cell,,,61820005,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325120,535,0.2675,1.7446996000000026,0.0008723498000000013,,,340992,512,0.256,1.8480813000000023,0.0009240406500000011,,,7,,,,,,,,,,paired,,,,,,,,-23,,seed_cell,,,61820006,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,562,0.281,1.8558572000000015,0.0009279286000000008,,,342976,535,0.2675,1.8790743000000003,0.0009395371500000001,,,7,,,,,,,,,,paired,,,,,,,,-27,,seed_cell,,,61820007,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
325728,561,0.2805,1.6957279000000014,0.0008478639500000007,,,342576,524,0.262,1.890369500000001,0.0009451847500000004,,,7,,,,,,,,,,paired,,,,,,,,-37,,seed_cell,,,61820008,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
327552,563,0.2815,1.822447099999999,0.0009112235499999995,,,343968,529,0.2645,1.7526104999999987,0.0008763052499999994,,,7,,,,,,,,,,paired,,,,,,,,-34,,seed_cell,,,61820009,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,535,0.2675,1.7562634,0.0008781317,,,342528,513,0.2565,1.8276581999999977,0.0009138290999999988,,,7,,,,,,,,,,paired,,,,,,,,-22,,seed_cell,,,61820010,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
329376,567,0.2835,1.7203151999999993,0.0008601575999999996,,,345504,531,0.2655,1.9926063000000025,0.0009963031500000012,,,7,,,,,,,,,,paired,,,,,,,,-36,,seed_cell,,,61820011,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
322688,564,0.282,2.355944399999999,0.0011779721999999994,,,340096,546,0.273,1.8504226999999978,0.0009252113499999989,,,7,,,,,,,,,,paired,,,,,,,,-18,,seed_cell,,,61820012,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
328160,588,0.294,1.8650423000000007,0.0009325211500000003,,,342384,589,0.2945,1.399414299999999,0.0006997071499999996,,,7,,,,,,,,,,paired,,,,,,,,1,,seed_cell,,,61820013,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326944,569,0.2845,1.7553445000000003,0.0008776722500000001,,,342480,559,0.2795,1.9857997999999992,0.0009928998999999997,,,7,,,,,,,,,,paired,,,,,,,,-10,,seed_cell,,,61820014,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
326336,550,0.275,1.7180800999999977,0.0008590400499999989,,,341440,535,0.2675,1.7819251000000018,0.0008909625500000009,,,7,,,,,,,,,,paired,,,,,,,,-15,,seed_cell,,,61820015,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
324512,546,0.273,1.8007211000000012,0.0009003605500000006,,,339952,548,0.274,1.8158789999999996,0.0009079394999999998,,,7,,,,,,,,,,paired,,,,,,,,2,,seed_cell,,,61820016,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
332384,558,0.279,1.9108327999999992,0.0009554163999999997,,,347248,565,0.2825,1.7781271,0.00088906355,,,7,,,,,,,,,,paired,,,,,,,,7,,seed_cell,,,61820017,,,0.6,2000,,OFFICIAL_CODE_PLUS_SOURCE_TRANSCRIBED_COMPARATOR
