backend_or_pair,calibrated_radius,cluster_count,contrast,cutoff_or_increment,design_pilot_only,estimate,gate_id,logical_state,margin,metric,multiplier_replicates,multiplier_seed,negative_interpretation,qualification_effect,quantization_bound,raw_radius,scenario,signal_class,signal_repeated,stage,upper_bound
A,0.3417274962049348,12,within_backend_cutoff,16->20,True,0.4690605049370898,cutoff/16-20/A/step/+/early_post_change/mean_photon,+,0.08,mean_photon,199,26194392682981037290368213,inconclusive,,0.0,0.3417274962049348,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.8107880011420245
A,1.3533509502872845e-14,12,within_backend_cutoff,16->20,True,1.0234236796297477e-14,cutoff/16-20/A/step/+/early_post_change/level_probability_l1,+,0.1,level_probability_l1,199,26194376616411051342505558,inconclusive,,0.0,1.3533509502872845e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,2.376774629917032e-14
A,0.0003937298642497488,12,within_backend_cutoff,16->20,True,0.01251605701893213,cutoff/16-20/A/step/+/early_post_change/logical_survival,+,0.1,logical_survival,199,26194386064894681407879681,inconclusive,,0.0,0.0003937298642497488,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.01290978688318188
A,0.4122717683570695,12,within_backend_cutoff,16->20,True,0.47985741723537756,cutoff/16-20/A/step/+/late_post_change/mean_photon,+,0.08,mean_photon,199,26194387178349897923390440,inconclusive,,0.0,0.4122717683570695,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.8921291855924471
A,5.810950670347457e-14,12,within_backend_cutoff,16->20,True,4.217571150964812e-14,cutoff/16-20/A/step/+/late_post_change/level_probability_l1,+,0.1,level_probability_l1,199,26194390883060568749125224,inconclusive,,0.0,5.810950670347457e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,1.0028521821312269e-13
A,0.0027344187172882403,12,within_backend_cutoff,16->20,True,0.007258809842223535,cutoff/16-20/A/step/+/late_post_change/logical_survival,+,0.1,logical_survival,199,26194387306151491882288528,inconclusive,,0.0,0.0027344187172882403,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.009993228559511775
B,0.11328317087617783,12,within_backend_cutoff,16->20,True,0.1367104273896378,cutoff/16-20/B/step/+/terminal_density,+,0.1,density_trace_distance,199,26194393711568204810544682,inconclusive,,3.717970359974412e-07,0.11328317087617783,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,terminal,0.24999397006285162
B,2.1903534228873145e-06,12,within_backend_cutoff,16->20,True,0.2442659918455319,cutoff/16-20/B/step/+/pre_change/mean_photon,+,0.08,mean_photon,199,26194380464058986990952459,inconclusive,,0.0,2.1903534228873145e-06,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.2442681821989548
B,1.2651757394425648e-15,12,within_backend_cutoff,16->20,True,1.2671994530103915e-15,cutoff/16-20/B/step/+/pre_change/level_probability_l1,+,0.1,level_probability_l1,199,26194385147104277598572238,inconclusive,,0.0,1.2651757394425648e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,2.5323751924529563e-15
B,1.3872702380881308e-05,12,within_backend_cutoff,16->20,True,0.017058826467590004,cutoff/16-20/B/step/+/pre_change/logical_survival,+,0.1,logical_survival,199,26194379923710437662578189,inconclusive,,0.0,1.3872702380881308e-05,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.017072699169970885
B,0.16303403655150298,12,within_backend_cutoff,16->20,True,0.29844417137662876,cutoff/16-20/B/step/+/early_post_change/mean_photon,+,0.08,mean_photon,199,26194382515458612161060004,inconclusive,,0.0,0.16303403655150298,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.46147820792813177
B,0.06249999999999815,12,within_backend_cutoff,16->20,True,0.04166666666669529,cutoff/16-20/B/step/+/early_post_change/level_probability_l1,+,0.1,level_probability_l1,199,26194377142429696723043055,inconclusive,,0.0,0.06249999999999815,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.10416666666669344
B,0.0024151297420909015,12,within_backend_cutoff,16->20,True,0.014623232168690969,cutoff/16-20/B/step/+/early_post_change/logical_survival,+,0.1,logical_survival,199,26194383681926441668609193,inconclusive,,0.0,0.0024151297420909015,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.017038361910781872
B,0.7225119258675928,12,within_backend_cutoff,16->20,True,0.6241615834124298,cutoff/16-20/B/step/+/late_post_change/mean_photon,+,0.08,mean_photon,199,26194390188342509480931227,inconclusive,,0.0,0.7225119258675928,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,1.3466735092800226
B,0.22222222222222868,12,within_backend_cutoff,16->20,True,0.16666666666667188,cutoff/16-20/B/step/+/late_post_change/level_probability_l1,+,0.1,level_probability_l1,199,26194394908459407657032253,inconclusive,,0.0,0.22222222222222868,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,late_post_change,0.38888888888890055
B,0.00883306054554169,12,within_backend_cutoff,16->20,True,0.01155151533540861,cutoff/16-20/B/step/+/late_post_change/logical_survival,+,0.1,logical_survival,199,26194378688600527292356651,inconclusive,,0.0,0.00883306054554169,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.0203845758809503
A,0.04691879087992179,12,within_backend_cutoff,16->20,True,0.09920754048235686,cutoff/16-20/A/step/-/terminal_density,-,0.1,density_trace_distance,199,26194391751984228988784744,inconclusive,,3.783832333505258e-07,0.04691879087992179,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.146126709745512
A,7.826918248151257e-06,12,within_backend_cutoff,16->20,True,0.154981976475187,cutoff/16-20/A/step/-/pre_change/mean_photon,-,0.08,mean_photon,199,26194388579497241464655264,inconclusive,,0.0,7.826918248151257e-06,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.15498980339343515
A,1.1356798144449653e-15,12,within_backend_cutoff,16->20,True,9.638787976602086e-16,cutoff/16-20/A/step/-/pre_change/level_probability_l1,-,0.1,level_probability_l1,199,26194388239126919380634149,inconclusive,,0.0,1.1356798144449653e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,2.099558612105174e-15
A,5.02959038876493e-06,12,within_backend_cutoff,16->20,True,0.013370098437898862,cutoff/16-20/A/step/-/pre_change/logical_survival,-,0.1,logical_survival,199,26194390293956704171094513,inconclusive,,0.0,5.02959038876493e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.013375128028287626
A,0.06510832260610444,12,within_backend_cutoff,16->20,True,0.16544706380532337,cutoff/16-20/A/step/-/early_post_change/mean_photon,-,0.08,mean_photon,199,26194386901297167894847426,inconclusive,,0.0,0.06510832260610444,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.2305553864114278
A,9.533222928964919e-17,12,within_backend_cutoff,16->20,True,7.986077389718396e-17,cutoff/16-20/A/step/-/early_post_change/level_probability_l1,-,0.1,level_probability_l1,199,26194380747289852423714425,inconclusive,,0.0,9.533222928964919e-17,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,1.7519300318683313e-16
A,0.00021983820281219613,12,within_backend_cutoff,16->20,True,0.00436759710275129,cutoff/16-20/A/step/-/early_post_change/logical_survival,-,0.1,logical_survival,199,26194394608823672924869992,inconclusive,,0.0,0.00021983820281219613,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.004587435305563486
A,0.11814018633680644,12,within_backend_cutoff,16->20,True,0.17358964714020017,cutoff/16-20/A/step/-/late_post_change/mean_photon,-,0.08,mean_photon,199,26194384867134910796756949,inconclusive,,0.0,0.11814018633680644,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.2917298334770066
A,3.2663808429534557e-15,12,within_backend_cutoff,16->20,True,2.8211871949468305e-15,cutoff/16-20/A/step/-/late_post_change/level_probability_l1,-,0.1,level_probability_l1,199,26194387114047696233881967,inconclusive,,0.0,3.2663808429534557e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,6.087568037900286e-15
A,0.00033518031491639035,12,within_backend_cutoff,16->20,True,0.002065994582467899,cutoff/16-20/A/step/-/late_post_change/logical_survival,-,0.1,logical_survival,199,26194394855605680854456487,inconclusive,,0.0,0.00033518031491639035,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.002401174897384289
B,0.08103294017467605,12,within_backend_cutoff,16->20,True,0.12063216778223582,cutoff/16-20/B/step/-/terminal_density,-,0.1,density_trace_distance,199,26194379741007023778547624,inconclusive,,3.716101497679843e-07,0.08103294017467605,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.20166547956706163
B,1.2474010211751171e-05,12,within_backend_cutoff,16->20,True,0.15498063189129566,cutoff/16-20/B/step/-/pre_change/mean_photon,-,0.08,mean_photon,199,26194393157802309892138839,inconclusive,,0.0,1.2474010211751171e-05,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.15499310590150742
B,8.911385454684947e-15,12,within_backend_cutoff,16->20,True,1.4175794062332027e-14,cutoff/16-20/B/step/-/pre_change/level_probability_l1,-,0.1,level_probability_l1,199,26194381963430095194670387,inconclusive,,0.0,8.911385454684947e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,2.3087179517016972e-14
B,9.330047860535082e-06,12,within_backend_cutoff,16->20,True,0.013370132293701412,cutoff/16-20/B/step/-/pre_change/logical_survival,-,0.1,logical_survival,199,26194387536632467473952069,inconclusive,,0.0,9.330047860535082e-06,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.013379462341561947
B,0.15586252268736664,12,within_backend_cutoff,16->20,True,0.250248973993923,cutoff/16-20/B/step/-/early_post_change/mean_photon,-,0.08,mean_photon,199,26194393448972792174588357,inconclusive,,0.0,0.15586252268736664,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.40611149668128965
B,4.5059675901460956e-14,12,within_backend_cutoff,16->20,True,3.016690645583158e-14,cutoff/16-20/B/step/-/early_post_change/level_probability_l1,-,0.1,level_probability_l1,199,26194386687257029616380257,inconclusive,,0.0,4.5059675901460956e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,7.522658235729254e-14
B,0.0004226302378834562,12,within_backend_cutoff,16->20,True,0.004558293744413795,cutoff/16-20/B/step/-/early_post_change/logical_survival,-,0.1,logical_survival,199,26194389512225843222314080,inconclusive,,0.0,0.0004226302378834562,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.004980923982297251
B,0.2209296828401018,12,within_backend_cutoff,16->20,True,0.2507455272287142,cutoff/16-20/B/step/-/late_post_change/mean_photon,-,0.08,mean_photon,199,26194381545466621137932425,inconclusive,,0.0,0.2209296828401018,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.47167521006881596
B,1.4536596663209968e-14,12,within_backend_cutoff,16->20,True,1.0879270982509148e-14,cutoff/16-20/B/step/-/late_post_change/level_probability_l1,-,0.1,level_probability_l1,199,26194381505812282377763183,inconclusive,,0.0,1.4536596663209968e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,2.5415867645719115e-14
B,0.00038164216102421676,12,within_backend_cutoff,16->20,True,0.0021715866495300297,cutoff/16-20/B/step/-/late_post_change/logical_survival,-,0.1,logical_survival,199,26194379660992681850647208,inconclusive,,0.0,0.00038164216102421676,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.0025532288105542464
A,0.06806941425844436,12,within_backend_cutoff,16->20,True,0.10927195979061463,cutoff/16-20/A/step/+i/terminal_density,+i,0.1,density_trace_distance,199,26194387131473948076172095,inconclusive,,3.699417101504412e-07,0.06806941425844436,step,CANDIDATE_EXPLORATORY_RISK_SIGNAL,False,terminal,0.17734174399076913
A,6.296700107373081e-06,12,within_backend_cutoff,16->20,True,0.19965227171396063,cutoff/16-20/A/step/+i/pre_change/mean_photon,+i,0.08,mean_photon,199,26194387449205308053737599,inconclusive,,0.0,6.296700107373081e-06,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.199658568414068
A,1.2130887877611804e-12,12,within_backend_cutoff,16->20,True,9.11141386784342e-13,cutoff/16-20/A/step/+i/pre_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194385438110027372196421,inconclusive,,0.0,1.2130887877611804e-12,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,2.1242301745455222e-12
A,1.2060511070885344e-05,12,within_backend_cutoff,16->20,True,0.015823300675758562,cutoff/16-20/A/step/+i/pre_change/logical_survival,+i,0.1,logical_survival,199,26194386774319146460911208,inconclusive,,0.0,1.2060511070885344e-05,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.015835361186829447
A,0.10329960980759563,12,within_backend_cutoff,16->20,True,0.22363810022402142,cutoff/16-20/A/step/+i/early_post_change/mean_photon,+i,0.08,mean_photon,199,26194392204786706012634792,inconclusive,,0.0,0.10329960980759563,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.32693771003161703
A,1.824165449396539e-17,12,within_backend_cutoff,16->20,True,1.387912500523026e-17,cutoff/16-20/A/step/+i/early_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194378485330689264022600,inconclusive,,0.0,1.824165449396539e-17,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,3.212077949919565e-17
A,0.00022069527244571638,12,within_backend_cutoff,16->20,True,0.003507621887900679,cutoff/16-20/A/step/+i/early_post_change/logical_survival,+i,0.1,logical_survival,199,26194394274999696424593863,inconclusive,,0.0,0.00022069527244571638,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.0037283171603463955
A,0.13357312422696507,12,within_backend_cutoff,16->20,True,0.22295731224057802,cutoff/16-20/A/step/+i/late_post_change/mean_photon,+i,0.08,mean_photon,199,26194384745751103316562285,inconclusive,,0.0,0.13357312422696507,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.3565304364675431
A,5.2830081252244035e-15,12,within_backend_cutoff,16->20,True,3.0529811241325815e-15,cutoff/16-20/A/step/+i/late_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194394343581704224112404,inconclusive,,0.0,5.2830081252244035e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,8.335989249356985e-15
A,0.001416310221455343,12,within_backend_cutoff,16->20,True,0.004137273178076668,cutoff/16-20/A/step/+i/late_post_change/logical_survival,+i,0.1,logical_survival,199,26194377263094325442820972,inconclusive,,0.0,0.001416310221455343,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.005553583399532012
B,0.0011525265609845692,12,within_backend_cutoff,16->20,True,0.07659178676802454,cutoff/16-20/B/step/+i/terminal_density,+i,0.1,density_trace_distance,199,26194392236109873521641635,inconclusive,,3.810414452495978e-07,0.0011525265609845692,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,terminal,0.07774469437045435
B,6.007521763713257e-06,12,within_backend_cutoff,16->20,True,0.19965734486464595,cutoff/16-20/B/step/+i/pre_change/mean_photon,+i,0.08,mean_photon,199,26194381018080190143020155,inconclusive,,0.0,6.007521763713257e-06,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.19966335238640967
B,2.0117643248881066e-15,12,within_backend_cutoff,16->20,True,1.7248547147978256e-15,cutoff/16-20/B/step/+i/pre_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194387504895757597693133,inconclusive,,0.0,2.0117643248881066e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,3.736619039685932e-15
B,1.2149566941338855e-05,12,within_backend_cutoff,16->20,True,0.01581530337677566,cutoff/16-20/B/step/+i/pre_change/logical_survival,+i,0.1,logical_survival,199,26194378563636503419994053,inconclusive,,0.0,1.2149566941338855e-05,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.015827452943717
B,2.941077108622551e-05,12,within_backend_cutoff,16->20,True,0.14620935743755128,cutoff/16-20/B/step/+i/early_post_change/mean_photon,+i,0.08,mean_photon,199,26194383867323471009457967,inconclusive,,0.0,2.941077108622551e-05,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.14623876820863752
B,3.103420688884437e-12,12,within_backend_cutoff,16->20,True,2.327951389243322e-12,cutoff/16-20/B/step/+i/early_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194378954698272163242160,inconclusive,,0.0,3.103420688884437e-12,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,5.4313720781277594e-12
B,1.8383940952641325e-05,12,within_backend_cutoff,16->20,True,0.0033240614224871734,cutoff/16-20/B/step/+i/early_post_change/logical_survival,+i,0.1,logical_survival,199,26194393817253992134088247,inconclusive,,0.0,1.8383940952641325e-05,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,0.0033424453634398146
B,4.421656950881481e-05,12,within_backend_cutoff,16->20,True,0.10846688347032107,cutoff/16-20/B/step/+i/late_post_change/mean_photon,+i,0.08,mean_photon,199,26194381300222147585390477,inconclusive,,0.0,4.421656950881481e-05,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,late_post_change,0.10851110003982989
B,2.812469408011909e-14,12,within_backend_cutoff,16->20,True,2.149376845221059e-14,cutoff/16-20/B/step/+i/late_post_change/level_probability_l1,+i,0.1,level_probability_l1,199,26194387859388662391030838,inconclusive,,0.0,2.812469408011909e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,4.961846253232968e-14
B,2.50605265539397e-05,12,within_backend_cutoff,16->20,True,0.0029067561041571954,cutoff/16-20/B/step/+i/late_post_change/logical_survival,+i,0.1,logical_survival,199,26194387389576943055972281,inconclusive,,0.0,2.50605265539397e-05,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,late_post_change,0.002931816630711135
A,0.128661735519165,12,within_backend_cutoff,16->20,True,0.14089558615326034,cutoff/16-20/A/step/-i/terminal_density,-i,0.1,density_trace_distance,199,26194378506781217534522421,inconclusive,,3.7383374836011817e-07,0.128661735519165,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,terminal,0.2695576955061737
A,0.08870346093283048,12,within_backend_cutoff,16->20,True,0.26617443891576265,cutoff/16-20/A/step/-i/pre_change/mean_photon,-i,0.08,mean_photon,199,26194385849796420985624399,inconclusive,,0.0,0.08870346093283048,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,pre_change,0.35487789984859314
A,2.9963283757146143e-15,12,within_backend_cutoff,16->20,True,2.692763579999036e-15,cutoff/16-20/A/step/-i/pre_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194377539570656558907359,inconclusive,,0.0,2.9963283757146143e-15,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,5.68909195571365e-15
A,0.001715093061302914,12,within_backend_cutoff,16->20,True,0.015886051943759086,cutoff/16-20/A/step/-i/pre_change/logical_survival,-i,0.1,logical_survival,199,26194385152990309270883590,inconclusive,,0.0,0.001715093061302914,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,pre_change,0.017601145005062
A,0.10822431893534834,12,within_backend_cutoff,16->20,True,0.22785807080227613,cutoff/16-20/A/step/-i/early_post_change/mean_photon,-i,0.08,mean_photon,199,26194385359719669603460673,inconclusive,,0.0,0.10822431893534834,step,STRONG_EXPLORATORY_RISK_SIGNAL,True,early_post_change,0.3360823897376245
A,3.991836843927852e-14,12,within_backend_cutoff,16->20,True,2.85290531126394e-14,cutoff/16-20/A/step/-i/early_post_change/level_probability_l1,-i,0.1,level_probability_l1,199,26194385801587036074768389,inconclusive,,0.0,3.991836843927852e-14,step,NO_LARGE_SIGNAL_INCONCLUSIVE,False,early_post_change,6.844742155191792e-14
