category,figure,panel,record_id,metric,method,family,value_json,lower_json,upper_json,unit,status,evidence_layer,source_ids_json,source_hashes_json,selector,metadata_json
six_pauli_states,Supplement S2,d,pauli_qec_off_16_z_plus,code_subspace_survival,qec_off,z_plus,0.36736124079810195,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[16][4],"{""cutoff"":40,""cycle"":16,""noise_profile"":""high"",""time_us"":160.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_16_z_minus,code_subspace_survival,qec_off,z_minus,0.2630186624553191,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[16][5],"{""cutoff"":40,""cycle"":16,""noise_profile"":""high"",""time_us"":160.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_17_x_plus,code_subspace_survival,qec_off,x_plus,0.3678968345480309,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[17][0],"{""cutoff"":40,""cycle"":17,""noise_profile"":""high"",""time_us"":170.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_17_x_minus,code_subspace_survival,qec_off,x_minus,0.25882525521454725,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[17][1],"{""cutoff"":40,""cycle"":17,""noise_profile"":""high"",""time_us"":170.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_17_y_plus,code_subspace_survival,qec_off,y_plus,0.31336104488128924,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[17][2],"{""cutoff"":40,""cycle"":17,""noise_profile"":""high"",""time_us"":170.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_17_y_minus,code_subspace_survival,qec_off,y_minus,0.31336104488128924,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[17][3],"{""cutoff"":40,""cycle"":17,""noise_profile"":""high"",""time_us"":170.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_17_z_plus,code_subspace_survival,qec_off,z_plus,0.3678965775033625,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[17][4],"{""cutoff"":40,""cycle"":17,""noise_profile"":""high"",""time_us"":170.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_17_z_minus,code_subspace_survival,qec_off,z_minus,0.2588255122592154,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[17][5],"{""cutoff"":40,""cycle"":17,""noise_profile"":""high"",""time_us"":170.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_18_x_plus,code_subspace_survival,qec_off,x_plus,0.36923826723286723,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[18][0],"{""cutoff"":40,""cycle"":18,""noise_profile"":""high"",""time_us"":180.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_18_x_minus,code_subspace_survival,qec_off,x_minus,0.25597727172516094,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[18][1],"{""cutoff"":40,""cycle"":18,""noise_profile"":""high"",""time_us"":180.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_18_y_plus,code_subspace_survival,qec_off,y_plus,0.31260776947901425,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[18][2],"{""cutoff"":40,""cycle"":18,""noise_profile"":""high"",""time_us"":180.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_18_y_minus,code_subspace_survival,qec_off,y_minus,0.31260776947901425,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[18][3],"{""cutoff"":40,""cycle"":18,""noise_profile"":""high"",""time_us"":180.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_18_z_plus,code_subspace_survival,qec_off,z_plus,0.36923800031516785,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[18][4],"{""cutoff"":40,""cycle"":18,""noise_profile"":""high"",""time_us"":180.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_18_z_minus,code_subspace_survival,qec_off,z_minus,0.25597753864286016,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[18][5],"{""cutoff"":40,""cycle"":18,""noise_profile"":""high"",""time_us"":180.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_19_x_plus,code_subspace_survival,qec_off,x_plus,0.3711411397655311,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[19][0],"{""cutoff"":40,""cycle"":19,""noise_profile"":""high"",""time_us"":190.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_19_x_minus,code_subspace_survival,qec_off,x_minus,0.2542678792738726,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[19][1],"{""cutoff"":40,""cycle"":19,""noise_profile"":""high"",""time_us"":190.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_19_y_plus,code_subspace_survival,qec_off,y_plus,0.31270450951970197,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[19][2],"{""cutoff"":40,""cycle"":19,""noise_profile"":""high"",""time_us"":190.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_19_y_minus,code_subspace_survival,qec_off,y_minus,0.31270450951970197,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[19][3],"{""cutoff"":40,""cycle"":19,""noise_profile"":""high"",""time_us"":190.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_19_z_plus,code_subspace_survival,qec_off,z_plus,0.37114086433495014,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[19][4],"{""cutoff"":40,""cycle"":19,""noise_profile"":""high"",""time_us"":190.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_19_z_minus,code_subspace_survival,qec_off,z_minus,0.2542681547044536,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[19][5],"{""cutoff"":40,""cycle"":19,""noise_profile"":""high"",""time_us"":190.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_20_x_plus,code_subspace_survival,qec_off,x_plus,0.3734051185082059,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[20][0],"{""cutoff"":40,""cycle"":20,""noise_profile"":""high"",""time_us"":200.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_20_x_minus,code_subspace_survival,qec_off,x_minus,0.25352558027644345,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[20][1],"{""cutoff"":40,""cycle"":20,""noise_profile"":""high"",""time_us"":200.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_20_y_plus,code_subspace_survival,qec_off,y_plus,0.31346534939232484,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[20][2],"{""cutoff"":40,""cycle"":20,""noise_profile"":""high"",""time_us"":200.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_20_y_minus,code_subspace_survival,qec_off,y_minus,0.31346534939232484,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[20][3],"{""cutoff"":40,""cycle"":20,""noise_profile"":""high"",""time_us"":200.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_20_z_plus,code_subspace_survival,qec_off,z_plus,0.3734048359928492,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[20][4],"{""cutoff"":40,""cycle"":20,""noise_profile"":""high"",""time_us"":200.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_20_z_minus,code_subspace_survival,qec_off,z_minus,0.2535258627917999,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[20][5],"{""cutoff"":40,""cycle"":20,""noise_profile"":""high"",""time_us"":200.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_21_x_plus,code_subspace_survival,qec_off,x_plus,0.37586874427725164,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[21][0],"{""cutoff"":40,""cycle"":21,""noise_profile"":""high"",""time_us"":210.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_21_x_minus,code_subspace_survival,qec_off,x_minus,0.25360799983669463,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[21][1],"{""cutoff"":40,""cycle"":21,""noise_profile"":""high"",""time_us"":210.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_21_y_plus,code_subspace_survival,qec_off,y_plus,0.3147383720569732,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[21][2],"{""cutoff"":40,""cycle"":21,""noise_profile"":""high"",""time_us"":210.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_21_y_minus,code_subspace_survival,qec_off,y_minus,0.3147383720569732,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[21][3],"{""cutoff"":40,""cycle"":21,""noise_profile"":""high"",""time_us"":210.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_21_z_plus,code_subspace_survival,qec_off,z_plus,0.37586845615020087,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[21][4],"{""cutoff"":40,""cycle"":21,""noise_profile"":""high"",""time_us"":210.0}"
six_pauli_states,Supplement S2,d,pauli_qec_off_21_z_minus,code_subspace_survival,qec_off,z_minus,0.25360828796374557,null,null,probability,FINITE_CUTOFF_CPTNI_NO_POSTSELECTION,PROJECT_NATIVE_SIMULATION,"[""channel_report"",""channel_source"",""channel_code""]","{""channel_code"":""926428fc3817d53038ee498b0c57063f251170ef759fb7e6a22ffefeb6d5744a"",""channel_report"":""715362ba2daa017ea32f08a9366aea9be1746150c4fe56f1908baee97eda3900"",""channel_source"":""7106f21347cb641f7c9430fa6dbce189fdda3f58f0ec15f26c2ff8f260576fb9""}",lanes[cutoff40:high:qec_off].survival[21][5],"{""cutoff"":40,""cycle"":21,""noise_profile"":""high"",""time_us"":210.0}"
