calibrated_upper_bound,cluster_count,covered,dimension,equivalent,estimate,family,frozen_factor,multiplier_seed,power_primary,raw_radius,split,trial,trial_seed,true_distance
0.08496422299162527,384,True,16,True,0.05715651306073217,balanced_phase_pure,1.0,25087580241450106359766959,True,0.027807709930893106,calibration,37,24718645359975915327446959,0.04999999999999993
0.08406157742293596,384,True,16,True,0.05520184103536341,balanced_phase_pure,1.0,25087572005089029253507210,True,0.028859736387572547,calibration,38,24718637123614838221187210,0.04999999999999993
0.08685441670433144,384,True,16,True,0.056847644204099046,balanced_phase_pure,1.0,25087577593861758802885598,True,0.030006772500232405,calibration,39,24718642712387567770565598,0.04999999999999993
0.08770899794220566,384,True,16,True,0.058505225643865816,balanced_phase_pure,1.0,25087584144978740277726070,True,0.029203772298339835,calibration,40,24718649263504549245406070,0.04999999999999993
0.08510651102908795,384,True,16,True,0.0572945785651124,balanced_phase_pure,1.0,25087580021164146513680636,True,0.027811932463975557,calibration,41,24718645139689955481360636,0.04999999999999993
0.08395335625165401,384,True,16,True,0.05601386551768688,balanced_phase_pure,1.0,25087577636437677841579135,True,0.02793949073396712,calibration,42,24718642754963486809259135,0.04999999999999993
0.08915227688135599,384,True,16,True,0.058728411351430226,balanced_phase_pure,1.0,25087579770983410000225247,True,0.030423865529925764,calibration,43,24718644889509218967905247,0.04999999999999993
0.08559801369808984,384,True,16,True,0.05673868898994126,balanced_phase_pure,1.0,25087573082952687204358399,True,0.028859324708148577,calibration,44,24718638201478496172038399,0.04999999999999993
0.08593692867920362,384,True,16,True,0.055799893018282254,balanced_phase_pure,1.0,25087584839392743209349575,True,0.030137035660921366,calibration,45,24718649957918552177029575,0.04999999999999993
0.08695948457371447,384,True,16,True,0.05751515174137167,balanced_phase_pure,1.0,25087586057682826448507082,True,0.029444332832342796,calibration,46,24718651176208635416187082,0.04999999999999993
0.09086331283830187,384,True,16,True,0.05995245072685066,balanced_phase_pure,1.0,25087587048119198493234930,True,0.03091086211145122,calibration,47,24718652166645007460914930,0.04999999999999993
