row_type,seed,profile_id,amplitude_over_lattice,logical_distance,metric,value,ci_low,ci_high,status_or_scope,trace_sha256,source_task
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.28125,0.875,identity_reference_logical_flip_rate,0.89697265625,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.28125,0.875,analytic_nearest_operation_failure_rate,0.1056497736668553,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.3125,0.75,nearest_operation_logical_failure_rate,0.006103515625,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.3125,0.75,identity_reference_logical_flip_rate,0.993896484375,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.3125,0.75,analytic_nearest_operation_failure_rate,0.006209665325776144,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.34375,0.625,nearest_operation_logical_failure_rate,0.000244140625,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.34375,0.625,identity_reference_logical_flip_rate,0.999755859375,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.34375,0.625,analytic_nearest_operation_failure_rate,8.841728520080404e-05,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.375,0.5,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.375,0.5,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.375,0.5,analytic_nearest_operation_failure_rate,2.866515718791955e-07,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.40625,0.375,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.40625,0.375,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.40625,0.375,analytic_nearest_operation_failure_rate,2.052263425218952e-10,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.4375,0.25,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.4375,0.25,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.4375,0.25,analytic_nearest_operation_failure_rate,3.19089167291092e-14,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.46875,0.125,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.46875,0.125,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.46875,0.125,analytic_nearest_operation_failure_rate,1.0667637375475064e-18,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.5,0.0,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.5,0.0,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162101,confirmation_sigma_0p025,0.5,0.0,analytic_nearest_operation_failure_rate,7.619853024160689e-24,,,evaluator_only_not_physical_memory_ler,748ddb686436e9e7f17f3716918c92bdf24670af6c2b698ea1e84a73a83c4bcd,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.0,0.0,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.0,0.0,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.0,0.0,analytic_nearest_operation_failure_rate,2.052263425218952e-10,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.03125,0.125,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.03125,0.125,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.03125,0.125,analytic_nearest_operation_failure_rate,2.266102353349704e-08,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.0625,0.25,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.0625,0.25,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.0625,0.25,analytic_nearest_operation_failure_rate,1.3828135064100948e-06,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.09375,0.375,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.09375,0.375,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.09375,0.375,analytic_nearest_operation_failure_rate,4.6869765016455317e-05,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.125,0.5,nearest_operation_logical_failure_rate,0.000732421875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.125,0.5,identity_reference_logical_flip_rate,0.000732421875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.125,0.5,analytic_nearest_operation_failure_rate,0.0008890252991084335,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.15625,0.625,nearest_operation_logical_failure_rate,0.009765625,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.15625,0.625,identity_reference_logical_flip_rate,0.009765625,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.15625,0.625,analytic_nearest_operation_failure_rate,0.009545481536386161,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.1875,0.75,nearest_operation_logical_failure_rate,0.057373046875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.1875,0.75,identity_reference_logical_flip_rate,0.057373046875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.1875,0.75,analytic_nearest_operation_failure_rate,0.05908512293266757,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.21875,0.875,nearest_operation_logical_failure_rate,0.2138671875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.21875,0.875,identity_reference_logical_flip_rate,0.2138671875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.21875,0.875,analytic_nearest_operation_failure_rate,0.21732773567808567,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.25,1.0,nearest_operation_logical_failure_rate,0.490234375,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.25,1.0,identity_reference_logical_flip_rate,0.509765625,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.25,1.0,analytic_nearest_operation_failure_rate,0.5,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.28125,0.875,nearest_operation_logical_failure_rate,0.216796875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.28125,0.875,identity_reference_logical_flip_rate,0.783203125,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.28125,0.875,analytic_nearest_operation_failure_rate,0.21732773567808567,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.3125,0.75,nearest_operation_logical_failure_rate,0.057861328125,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.3125,0.75,identity_reference_logical_flip_rate,0.942138671875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.3125,0.75,analytic_nearest_operation_failure_rate,0.05908512293266757,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.34375,0.625,nearest_operation_logical_failure_rate,0.008056640625,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.34375,0.625,identity_reference_logical_flip_rate,0.991943359375,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.34375,0.625,analytic_nearest_operation_failure_rate,0.009545481536386161,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.375,0.5,nearest_operation_logical_failure_rate,0.00048828125,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.375,0.5,identity_reference_logical_flip_rate,0.99951171875,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.375,0.5,analytic_nearest_operation_failure_rate,0.0008890252991084335,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.40625,0.375,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.40625,0.375,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.40625,0.375,analytic_nearest_operation_failure_rate,4.6869765016455317e-05,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.4375,0.25,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.4375,0.25,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.4375,0.25,analytic_nearest_operation_failure_rate,1.3828135064100948e-06,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.46875,0.125,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.46875,0.125,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.46875,0.125,analytic_nearest_operation_failure_rate,2.266102353349704e-08,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.5,0.0,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.5,0.0,identity_reference_logical_flip_rate,1.0,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,primary_sigma_0p040,0.5,0.0,analytic_nearest_operation_failure_rate,2.052263425218952e-10,,,evaluator_only_not_physical_memory_ler,0ef9a6b26c0821a9af995caff634e7f016490aecbfd47ff01ebea7b16347bf2e,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.0,0.0,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.0,0.0,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.0,0.0,analytic_nearest_operation_failure_rate,7.619853024160689e-24,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.03125,0.125,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.03125,0.125,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.03125,0.125,analytic_nearest_operation_failure_rate,1.0667637375475064e-18,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.0625,0.25,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.0625,0.25,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.0625,0.25,analytic_nearest_operation_failure_rate,3.19089167291092e-14,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.09375,0.375,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.09375,0.375,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.09375,0.375,analytic_nearest_operation_failure_rate,2.052263425218952e-10,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.125,0.5,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.125,0.5,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.125,0.5,analytic_nearest_operation_failure_rate,2.866515718791955e-07,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.15625,0.625,nearest_operation_logical_failure_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.15625,0.625,identity_reference_logical_flip_rate,0.0,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.15625,0.625,analytic_nearest_operation_failure_rate,8.841728520080404e-05,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.1875,0.75,nearest_operation_logical_failure_rate,0.003662109375,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.1875,0.75,identity_reference_logical_flip_rate,0.003662109375,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.1875,0.75,analytic_nearest_operation_failure_rate,0.006209665325776144,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.21875,0.875,nearest_operation_logical_failure_rate,0.10546875,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.21875,0.875,identity_reference_logical_flip_rate,0.10546875,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.21875,0.875,analytic_nearest_operation_failure_rate,0.1056497736668553,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.25,1.0,nearest_operation_logical_failure_rate,0.50830078125,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.25,1.0,identity_reference_logical_flip_rate,0.49169921875,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.25,1.0,analytic_nearest_operation_failure_rate,0.5,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.28125,0.875,nearest_operation_logical_failure_rate,0.109619140625,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.28125,0.875,identity_reference_logical_flip_rate,0.890380859375,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.28125,0.875,analytic_nearest_operation_failure_rate,0.1056497736668553,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.3125,0.75,nearest_operation_logical_failure_rate,0.007568359375,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.3125,0.75,identity_reference_logical_flip_rate,0.992431640625,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.3125,0.75,analytic_nearest_operation_failure_rate,0.006209665325776144,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
logical_seed_metric,202607162102,confirmation_sigma_0p025,0.34375,0.625,nearest_operation_logical_failure_rate,0.00048828125,,,evaluator_only_not_physical_memory_ler,81623eaefb0c1780c14a58a9c6bdf5522e176893a8bbafc537723a6667502f7d,T5.2.1
