cell_id,family,margin,cluster_count,effect_ratio,true_difference,trial_seed,multiplier_seed,estimate,raw_radius,upper_bound,covers_truth,declares_equivalent,power_primary
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,956705559,956715559,0.03642683703746489,0.02181620788141389,0.05824304491887878,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,957587559,957597559,0.053559310409144495,0.012772032477378131,0.06633134288652262,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,959339186,959349186,0.049187892037586646,0.006909835050826908,0.056097727088413554,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,960089708,960099708,0.0484614714823896,0.01022508777241152,0.05868655925480112,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,964298423,964308423,0.05028227680537641,0.02702090865784694,0.07730318546322335,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,968023397,968033397,0.03959755089082224,0.027895832102573976,0.06749338299339622,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,976857722,976867722,0.05372940743335697,0.016769354887596028,0.07049876232095299,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,976878844,976888844,0.06494475705903327,0.01931763585056188,0.08426239290959515,True,False,True
rare_heavy_tail__m0p050000__n12__r1p000,rare_heavy_tail,0.05,12,1.0,0.05,983072531,983082531,0.05141340103096709,0.010076717588847236,0.06149011861981432,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,8423074,8433074,0.05571706303910218,0.018323281868125634,0.07404034490722781,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,9112501,9122501,0.0494122245282927,0.023701763683067412,0.07311398821136011,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,11507372,11517372,0.05909879835001822,0.015481593660879136,0.07458039201089735,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,12329229,12339229,0.06194638481558479,0.009834608452270405,0.0717809932678552,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,14579581,14589581,0.07200150017290136,0.022883755776878723,0.09488525594978008,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,19498291,19508291,0.062311770757252555,0.008867464205080585,0.07117923496233314,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,29559963,29569963,0.053999752871730276,0.007900722855770986,0.061900475727501264,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,31459236,31469236,0.06426992011621827,0.01770292336143826,0.08197284347765653,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,31671924,31681924,0.06077285761842316,0.01109886580934298,0.07187172342776614,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,33453675,33463675,0.054709291461918615,0.01904171337851264,0.07375100484043126,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,35226379,35236379,0.06753801535409955,0.01678221724509796,0.0843202325991975,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,35647147,35657147,0.07446308167022576,0.014896938707958001,0.08936002037818376,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,39246039,39256039,0.04929876918125697,0.005583656178166728,0.0548824253594237,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,40363809,40373809,0.06737736739701508,0.020482507631639217,0.0878598750286543,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,43975976,43985976,0.06855300388815168,0.018061321712082454,0.08661432560023413,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,51331419,51341419,0.06382874537718121,0.006028810981612635,0.06985755635879384,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,52407470,52417470,0.06865680615694376,0.014524329640833998,0.08318113579777776,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,55202195,55212195,0.04724134160632473,0.014001972309131014,0.06124331391545575,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,55272680,55282680,0.05457034271109943,0.010757717962528545,0.06532806067362798,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,55542849,55552849,0.05789660871191823,0.021132056561017815,0.07902866527293605,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,61025198,61035198,0.04672528629919839,0.01749444958616407,0.06421973588536246,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,63251713,63261713,0.06421206441694162,0.015540243409763108,0.07975230782670473,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,63916014,63926014,0.060833920997815545,0.01949228273327835,0.08032620373109389,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,64369224,64379224,0.055512159495882306,0.012020959187291352,0.06753311868317366,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,74070668,74080668,0.042268956955026964,0.039335476494238165,0.08160443344926513,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,81111422,81121422,0.02916686975697934,0.026660379989182515,0.05582724974616185,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,88038027,88048027,0.06492245059958052,0.01671228935657529,0.0816347399561558,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,90712969,90722969,0.03849488968610712,0.02852016002528437,0.0670150497113915,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,92250177,92260177,0.06091563704936349,0.013763320516392563,0.07467895756575604,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,92547856,92557856,0.04038980193399091,0.022235125486400147,0.06262492742039105,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,95142049,95152049,0.05625084887982568,0.007537639753200835,0.06378848863302651,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,96939683,96949683,0.03431636940855001,0.02183994833244141,0.05615631774099142,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,99374797,99384797,0.07233902742052117,0.009989290094345071,0.08232831751486624,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,101902607,101912607,0.061357132650927425,0.012054506940705555,0.07341163959163298,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,103740034,103750034,0.050721546074720014,0.02813100454083824,0.07885255061555825,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,104644197,104654197,0.0634407782355177,0.009389898500249566,0.07283067673576728,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,107215749,107225749,0.06339541031926753,0.006656009972539789,0.07005142029180732,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,107813818,107823818,0.05757874223264973,0.010048405476363506,0.06762714770901324,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,109288675,109298675,0.06176001481330009,0.005566110757548354,0.06732612557084844,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,111767955,111777955,0.05808130944768473,0.017330565382296576,0.0754118748299813,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,117494944,117504944,0.056787180720751736,0.018177737224592466,0.0749649179453442,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,118007452,118017452,0.0641715948287928,0.007227966311834934,0.07139956114062773,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,133454196,133464196,0.06831700741654625,0.015962797003578697,0.08427980442012495,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,133762397,133772397,0.07065359665853087,0.010480141836944156,0.08113373849547502,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,135080219,135090219,0.07268484728880242,0.01443568300182506,0.08712053029062748,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,135811972,135821972,0.03815133612977928,0.024326533095921532,0.06247786922570081,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,144185790,144195790,0.052623647093406965,0.016652413458845865,0.06927606055225283,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,144596851,144606851,0.059683023111072646,0.005293480881392444,0.06497650399246509,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,150019902,150029902,0.059793174163571466,0.015586978727570422,0.07538015289114189,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,150637899,150647899,0.06993619456332922,0.014110269141592495,0.08404646370492172,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,154129101,154139101,0.05977887625728162,0.0083142503968844,0.06809312665416602,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,155340085,155350085,0.03944352674365728,0.019328154609356964,0.05877168135301425,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,156315171,156325171,0.05544195012537515,0.012288322823798057,0.0677302729491732,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,157666845,157676845,0.07868250316248027,0.019384520598005054,0.09806702376048532,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,157852952,157862952,0.05590501157986185,0.02448843277894276,0.0803934443588046,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,158766280,158776280,0.0546497661128377,0.025929985848010276,0.08057975196084798,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,170531640,170541640,0.06533233217076267,0.007995320932439405,0.07332765310320208,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,171753116,171763116,0.05658979606978257,0.010368081708936563,0.06695787777871914,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,172004407,172014407,0.06347610423471202,0.01933628139415796,0.08281238562886997,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,172543058,172553058,0.06594952641649808,0.014707630473465584,0.08065715688996367,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,173518194,173528194,0.055598081879969646,0.012337004691282101,0.06793508657125175,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,178117320,178127320,0.05715786568734188,0.02866473665812253,0.0858226023454644,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,183770789,183780789,0.06914380585124218,0.017513972955811564,0.08665777880705375,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,189747826,189757826,0.0386237320282998,0.02474622943863053,0.06336996146693033,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,203190153,203200153,0.0714129516651073,0.016477174915582385,0.08789012658068969,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,207138750,207148750,0.05157509069350477,0.018940583786659543,0.07051567448016431,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,207630373,207640373,0.035798956084420006,0.0228138250013727,0.05861278108579271,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,207684629,207694629,0.07530360101364518,0.020083974526247644,0.09538757553989283,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,207894245,207904245,0.0679786040978851,0.014472417858128653,0.08245102195601375,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,217381051,217391051,0.06139733695075503,0.0076647730799286025,0.06906211003068363,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,227777794,227787794,0.0645917570059272,0.009002352920838952,0.07359410992676615,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,230520720,230530720,0.05312157667668116,0.011897863376245066,0.06501944005292623,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,231156533,231166533,0.05642859390058841,0.009265810168697737,0.06569440406928614,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,234965438,234975438,0.06236610381683506,0.009888409221245401,0.07225451303808046,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,235385056,235395056,0.058190928951954095,0.012433186764928028,0.07062411571688212,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,251265698,251275698,0.07113404589014923,0.01718962144221167,0.0883236673323609,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,251845181,251855181,0.05977629264680851,0.007835360775361103,0.06761165342216961,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,258371635,258381635,0.05702286328706128,0.009494604891347133,0.06651746817840841,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,258776337,258786337,0.055491256372181615,0.016352040132211827,0.07184329650439344,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,261489437,261499437,0.05960406162227246,0.007888708569325597,0.06749277019159806,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,263893053,263903053,0.048295708196658106,0.010965787124326528,0.05926149532098463,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,264025583,264035583,0.06988731502741936,0.021389771190083298,0.09127708621750266,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,264973637,264983637,0.06396748037115708,0.00915859861110322,0.07312607898226031,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,281445485,281455485,0.07165865656395783,0.03402210421982997,0.1056807607837878,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,288220978,288230978,0.027842922354931344,0.04049420520936992,0.06833712756430127,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,290039263,290049263,0.04345665057300291,0.02260829255070786,0.06606494312371076,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,292721047,292731047,0.06605825901029362,0.014687476245722688,0.0807457352560163,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,294278704,294288704,0.06956295837881066,0.018132974944658868,0.08769593332346953,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,306508027,306518027,0.060112129889852706,0.007573871182777053,0.06768600107262976,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,308152907,308162907,0.06332887861906285,0.006692934498519071,0.07002181311758192,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,314593993,314603993,0.06414662613475164,0.006135607577259862,0.0702822337120115,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,321204576,321214576,0.07180599043108192,0.021759888612095598,0.09356587904317752,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,321318251,321328251,0.05446689079328459,0.012356707616530217,0.0668235984098148,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,324358497,324368497,0.06665134616026917,0.011982533630283253,0.07863387979055242,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,326150462,326160462,0.07020737581048354,0.01901034325159461,0.08921771906207815,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,326906543,326916543,0.055400417020004145,0.015741916291353606,0.07114233331135775,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,327920662,327930662,0.06179371752977158,0.014658695636368407,0.07645241316613999,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,328150967,328160967,0.06655861651828841,0.02234373124414202,0.08890234776243043,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,335891198,335901198,0.06901009161186837,0.020510479477079218,0.08952057108894759,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,336290235,336300235,0.05371685852118021,0.008421109641189207,0.06213796816236942,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,342398113,342408113,0.06961444558544437,0.03307555814916592,0.10269000373461029,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,349783808,349793808,0.0586090832796075,0.009791379234643868,0.06840046251425137,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,368664635,368674635,0.06278819305313882,0.009591599825470693,0.07237979287860952,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,376589814,376599814,0.06530127267866252,0.009140446598525918,0.07444171927718844,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,376686536,376696536,0.03130256070867989,0.03237511600383151,0.0636776767125114,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,378197471,378207471,0.056965100242272575,0.022665769080410392,0.07963086932268297,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,379875599,379885599,0.06730353106452866,0.01711593147270844,0.0844194625372371,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,379926648,379936648,0.04994094029320769,0.010375440574858714,0.060316380868066406,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,381626097,381636097,0.0779199584593847,0.022025823862933284,0.09994578232231797,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,382523013,382533013,0.05444680476412519,0.013098568722244288,0.06754537348636948,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,383420506,383430506,0.07077595087418216,0.011884358872543696,0.08266030974672586,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,383732523,383742523,0.055377881501211375,0.00903674118042782,0.0644146226816392,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,389218061,389228061,0.05478157105308228,0.006504626888257842,0.061286197941340124,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,390590127,390600127,0.05703077689482262,0.009753165265664441,0.06678394216048705,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,399765714,399775714,0.06246858625670055,0.007508970810155709,0.06997755706685625,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,408231127,408241127,0.044160938636117475,0.015446728057526787,0.059607666693644264,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,410704129,410714129,0.05318405722830232,0.007755440748452837,0.06093949797675516,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,411960462,411970462,0.06491228337620898,0.005906822762551056,0.07081910613876004,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,412717620,412727620,0.04967699400700507,0.008824864562934553,0.05850185856993963,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,416260494,416270494,0.07287164352315001,0.020427815591480845,0.09329945911463086,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,416530923,416540923,0.0670434924330525,0.009845214916072466,0.07688870734912498,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,417777940,417787940,0.05355913545551778,0.00998716973318635,0.06354630518870413,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,418544111,418554111,0.05163976989741335,0.014900984524459827,0.06654075442187317,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,421880671,421890671,0.0565214337528978,0.021486369809209583,0.07800780356210739,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,430897167,430907167,0.0750197339674602,0.024798593612978523,0.09981832758043872,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,435814080,435824080,0.04851401421538617,0.0155230687784831,0.06403708299386927,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,436141309,436151309,0.0604466578864305,0.015650960761347532,0.07609761864777803,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,437753564,437763564,0.04874459402491732,0.023165132348711277,0.0719097263736286,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,444743411,444753411,0.047866900213094095,0.01979879351547005,0.06766569372856415,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,447131451,447141451,0.051403947839623265,0.01476850897982794,0.0661724568194512,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,448294757,448304757,0.06025870746598219,0.012034943360689151,0.07229365082667134,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,453513595,453523595,0.06536163529207435,0.007400966283751478,0.07276260157582583,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,455946199,455956199,0.058286803188881874,0.006318842880096827,0.0646056460689787,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,457871205,457881205,0.05271931703180613,0.0056593330582911825,0.05837865009009731,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,464909611,464919611,0.039635956456528676,0.016891759098584817,0.05652771555511349,False,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,465167659,465177659,0.05165062533038081,0.011611529690886434,0.06326215502126725,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,467834953,467844953,0.05380763099526586,0.017740117286617074,0.07154774828188293,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,471523374,471533374,0.054942438175579235,0.01215202650922822,0.06709446468480745,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,471644819,471654819,0.029318736701054258,0.019175564258990974,0.04849430096004523,False,True,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,472547132,472557132,0.06666559405766859,0.013665596011611039,0.08033119006927962,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,472728288,472738288,0.06923264429158792,0.00683966313350774,0.07607230742509566,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,473894807,473904807,0.0737743770734119,0.014940893035847905,0.08871527010925981,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,479820124,479830124,0.06997759430488484,0.014798074619200864,0.08477566892408571,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,479825780,479835780,0.06162610700818006,0.010836087276623142,0.0724621942848032,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,481760799,481770799,0.052385113338713256,0.014037589175383095,0.06642270251409635,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,486265172,486275172,0.056064333015866885,0.011185747096765968,0.06725008011263285,True,False,True
rare_heavy_tail__m0p050000__n12__r1p200,rare_heavy_tail,0.05,12,1.2,0.06,489179048,489189048,0.06291536613600103,0.007402286525052801,0.07031765266105383,True,False,True
