base_evaluation_seed,cutoff,cycles,decay_e,decay_g,decay_leakage,effective_seed,epoch,expected_fidelity,exponential_recurrence_action_accuracy,exponential_recurrence_bank_writes,exponential_recurrence_event_cost,exponential_recurrence_event_plus_write_cost,exponential_recurrence_fallback_cycles,exponential_recurrence_false_intervention_rate,exponential_recurrence_fixed_point_action_accuracy,exponential_recurrence_fixed_point_bank_writes,exponential_recurrence_fixed_point_event_cost,exponential_recurrence_fixed_point_event_plus_write_cost,exponential_recurrence_fixed_point_fallback_cycles,exponential_recurrence_fixed_point_false_intervention_rate,exponential_recurrence_fixed_point_mean_event_detection_delay_cycles,exponential_recurrence_fixed_point_transitions,exponential_recurrence_fixed_point_unsafe_miss_rate,exponential_recurrence_mean_event_detection_delay_cycles,exponential_recurrence_transitions,exponential_recurrence_unsafe_miss_rate,final_code_survival,final_fidelity,final_logical_z_signal,fsm_bank_conflicts,fsm_corrections_finite,fsm_final_bank_version,fsm_local_safe_cycles,gradient_norm,grid_index,leakage_enter,leakage_exit,memoryless_event_action_accuracy,memoryless_event_bank_writes,memoryless_event_event_cost,memoryless_event_event_plus_write_cost,memoryless_event_fallback_cycles,memoryless_event_false_intervention_rate,memoryless_event_mean_event_detection_delay_cycles,memoryless_event_transitions,memoryless_event_unsafe_miss_rate,metric_domain,phase,probability,recovery_enter,recovery_exit,recurrence_fixed_bank_conflicts,recurrence_fixed_maximum_state_error,recurrence_fixed_mode_mismatches,recurrence_float_bank_conflicts,restart_index,row_type,run_length_fsm_action_accuracy,run_length_fsm_bank_writes,run_length_fsm_event_cost,run_length_fsm_event_plus_write_cost,run_length_fsm_fallback_cycles,run_length_fsm_false_intervention_rate,run_length_fsm_mean_event_detection_delay_cycles,run_length_fsm_transitions,run_length_fsm_unsafe_miss_rate,scenario_id,seed,static_safe_normal_action_accuracy,static_safe_normal_bank_writes,static_safe_normal_event_cost,static_safe_normal_event_plus_write_cost,static_safe_normal_fallback_cycles,static_safe_normal_false_intervention_rate,static_safe_normal_mean_event_detection_delay_cycles,static_safe_normal_transitions,static_safe_normal_unsafe_miss_rate,strategy,trace_sha256,training_mean_bank_writes,training_mean_event_plus_write_cost,training_traces,trajectory,truth_health_fallback_cycles,truth_leakage_cycles,truth_normal_cycles,truth_oracle_action_accuracy,truth_oracle_bank_writes,truth_oracle_event_cost,truth_oracle_event_plus_write_cost,truth_oracle_fallback_cycles,truth_oracle_false_intervention_rate,truth_oracle_mean_event_detection_delay_cycles,truth_oracle_transitions,truth_oracle_unsafe_miss_rate,truth_x_recovery_cycles,truth_z_recovery_cycles
,,,,,,,42,0.784799045468449,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001241838902821,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,43,0.7847939356000336,,,,,,,,,,,,,,,,,,,,,,,,,,0.05024118686309396,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,44,0.7847908337086408,,,,,,,,,,,,,,,,,,,,,,,,,,0.06162735331524608,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,45,0.7847957349594069,,,,,,,,,,,,,,,,,,,,,,,,,,0.05208874822041921,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,46,0.7848043778133142,,,,,,,,,,,,,,,,,,,,,,,,,,0.026980703658112438,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,47,0.7848092808580491,,,,,,,,,,,,,,,,,,,,,,,,,,0.005516443165923938,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,48,0.7848085175237769,,,,,,,,,,,,,,,,,,,,,,,,,,0.030277686819890518,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,49,0.7848065663459773,,,,,,,,,,,,,,,,,,,,,,,,,,0.04340922624564435,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,50,0.7848083701310108,,,,,,,,,,,,,,,,,,,,,,,,,,0.04121069955848622,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,51,0.7848137643155096,,,,,,,,,,,,,,,,,,,,,,,,,,0.02595558832394824,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,52,0.7848183015431751,,,,,,,,,,,,,,,,,,,,,,,,,,0.004166409733019884,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,53,0.7848192361271832,,,,,,,,,,,,,,,,,,,,,,,,,,0.017958998059269687,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,54,0.784818713989386,,,,,,,,,,,,,,,,,,,,,,,,,,0.03128831043700635,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,55,0.7848201374569775,,,,,,,,,,,,,,,,,,,,,,,,,,0.032747656845693286,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,56,0.7848236510522338,,,,,,,,,,,,,,,,,,,,,,,,,,0.022835508996098222,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,57,0.7848268549337846,,,,,,,,,,,,,,,,,,,,,,,,,,0.006419600189079428,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,58,0.7848283342072742,,,,,,,,,,,,,,,,,,,,,,,,,,0.01227507378740604,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,59,0.7848289377525332,,,,,,,,,,,,,,,,,,,,,,,,,,0.0236010455178275,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,60,0.7848302554143278,,,,,,,,,,,,,,,,,,,,,,,,,,0.0253571103041611,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,61,0.7848327115470702,,,,,,,,,,,,,,,,,,,,,,,,,,0.017660541726242852,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,62,0.784835233110869,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046425438878924955,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,63,0.7848367784426867,,,,,,,,,,,,,,,,,,,,,,,,,,0.00962903499994346,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,64,0.7848377470152906,,,,,,,,,,,,,,,,,,,,,,,,,,0.018119606778233967,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,65,0.7848392048616125,,,,,,,,,,,,,,,,,,,,,,,,,,0.019081954390585926,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,66,0.7848412611203682,,,,,,,,,,,,,,,,,,,,,,,,,,0.012899954436062495,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,67,0.7848431610982612,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030611062744807724,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,68,0.7848445326703015,,,,,,,,,,,,,,,,,,,,,,,,,,0.007768341690364447,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,69,0.7848457413323978,,,,,,,,,,,,,,,,,,,,,,,,,,0.013767699031161174,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,70,0.7848472425569595,,,,,,,,,,,,,,,,,,,,,,,,,,0.013907019395584131,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,71,0.7848489858923361,,,,,,,,,,,,,,,,,,,,,,,,,,0.008574147415297337,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,72,0.7848505397954172,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015674434326280481,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,73,0.7848517706288625,,,,,,,,,,,,,,,,,,,,,,,,,,0.00742229374579743,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,74,0.7848530331196386,,,,,,,,,,,,,,,,,,,,,,,,,,0.011009856467811567,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,75,0.7848545302431844,,,,,,,,,,,,,,,,,,,,,,,,,,0.00986947082467915,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,76,0.7848560168629044,,,,,,,,,,,,,,,,,,,,,,,,,,0.005154674830697213,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,77,0.7848572885971294,,,,,,,,,,,,,,,,,,,,,,,,,,0.002350537239710475,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,78,0.7848584680370206,,,,,,,,,,,,,,,,,,,,,,,,,,0.006480627236133461,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,79,0.7848597421605507,,,,,,,,,,,,,,,,,,,,,,,,,,0.008100268985825276,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,80,0.7848611044551141,,,,,,,,,,,,,,,,,,,,,,,,,,0.006348181512517043,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,81,0.7848623881748222,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023776573201148205,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,82,0.7848635102475191,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030511005070362755,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,83,0.7848646086881982,,,,,,,,,,,,,,,,,,,,,,,,,,0.006026778702185628,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,84,0.784865818378216,,,,,,,,,,,,,,,,,,,,,,,,,,0.006251697646036193,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,85,0.7848670474299221,,,,,,,,,,,,,,,,,,,,,,,,,,0.003827807207743109,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,86,0.7848681488551618,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010505864284080747,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,87,0.7848691571037246,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035220856923750005,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,88,0.7848702058479003,,,,,,,,,,,,,,,,,,,,,,,,,,0.004776902632974204,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,89,0.7848713202900525,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037901754234969695,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,90,0.784872392461632,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014343656780434618,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,91,0.7848733504069686,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018815997581965917,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,92,0.7848742728984703,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035567488098068333,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,93,0.7848752551799185,,,,,,,,,,,,,,,,,,,,,,,,,,0.003660843208572353,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,94,0.7848762520621435,,,,,,,,,,,,,,,,,,,,,,,,,,0.002273909373331789,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,95,0.7848771728536892,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008689076933003721,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,96,0.7848780286990301,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022137505687677105,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,97,0.7848788919007338,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029406887208881273,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,98,0.7848797830376371,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022633022527355213,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,99,0.7848806509096669,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008233644563741751,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,100,0.784881455662195,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016392289154502136,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,101,0.7848822316093159,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025399250827321733,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,102,0.7848830245109643,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022560155532404718,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,103,0.7848838176054135,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011289919286915195,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,104,0.7848845712608999,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009239434529728917,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,105,0.7848852871400332,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017198837583474584,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,106,0.7848859971402508,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017741093706484016,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,107,0.7848867116959392,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010787525563971789,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,108,0.7848874072434362,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007293901201731832,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,109,0.7848880695011532,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014899685032157906,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,110,0.7848887159825247,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017455368186530527,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,111,0.7848893609654063,,,,,,,,,,,,,,,,,,,,,,,,,,0.001251865669497935,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,112,0.7848899945680189,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005949202802674,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,113,0.7848906059717482,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010174449389698617,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,114,0.7848911995622567,,,,,,,,,,,,,,,,,,,,,,,,,,0.001318788585808154,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,115,0.7848917846699411,,,,,,,,,,,,,,,,,,,,,,,,,,0.001008967128664698,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,116,0.7848923613537901,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005499617454924676,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,117,0.7848929225932967,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009274927778941133,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,118,0.7848934681942494,,,,,,,,,,,,,,,,,,,,,,,,,,0.00126263351781913,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,119,0.7848940038460621,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010924476572757534,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,120,0.7848945301133744,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006185055059812014,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,121,0.7848950440564954,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006138738741469865,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,122,0.7848955455965031,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009078567693617871,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,123,0.7848960372584886,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008462815989044934,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,124,0.7848965198815138,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005185529583981131,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,125,0.7848969915283791,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006049531328553246,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,126,0.7848974524401108,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008999208859962511,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,127,0.7848979051143333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008876743453127611,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,128,0.7848983492441028,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005951075551749862,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,129,0.7848987831971799,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043823884436384477,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,130,0.7848992078206687,,,,,,,,,,,,,,,,,,,,,,,,,,0.000618109926399226,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,131,0.784899624995184,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006555669894363596,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,132,0.7849000347021674,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004733192716455084,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,133,0.7849004355032597,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004413776033630374,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,134,0.7849008276426669,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006590945662282483,,,,,,,,,,,,,exact_physical_fidelity,refinement,,,,,,,,2,physical_optimization,,,,,,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
