category,task_id,contract_id,implementation_sha256,status,path,sha256,all_required_gates_passed,stored_implementation_sha256,live_implementation_sha256,implementation_hash_matches,lane_id,cutoff,noise_profile,mode,cycle,time_us,state_label,survival,leakage,conditional_bloch_x,conditional_bloch_y,conditional_bloch_z,rho00_real,rho00_imag,rho01_real,rho01_imag,rho10_real,rho10_imag,rho11_real,rho11_imag,ptm_row,ptm_column,value,pair_sum_linearity_residual,minimum_choi_eigenvalue,minimum_survival,maximum_survival,mean_leakage,survival_spread,off_diagonal_pauli_norm,coherent_rotation_norm,nonunital_code_flow_norm,state_dependent_survival_norm,passed_physicality,axis,definition,truncated_signed_area_cycles,truncated_signed_area_us,e_fold_crossing_cycles,e_fold_crossing_us,e_fold_status,horizon_cycles,horizon_us,final_normalized_signal,minimum_normalized_signal,maximum_normalized_signal,revival_step_count,negative_point_count,qec_on_area_cycles,qec_off_area_cycles,qec_on_minus_off_area_cycles,qec_on_to_off_area_ratio,qec_on_e_fold_cycles,qec_off_e_fold_cycles,lower_cutoff,higher_cutoff,terminal_registered_pair,final_ptm_frobenius_difference,final_mean_leakage_absolute_difference,used_as_infinite_cutoff_convergence_claim,gate,passed
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,I,Z,0.019596001917570632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,X,I,0.019621108147996703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,X,X,0.4791793320184433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,X,Z,-0.0005723413638059859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Y,Y,0.47407183938969344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Z,I,0.01962101632026622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Z,X,-0.0005723413638057395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,Z,Z,0.47917933737562635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,15,150.0,,,,,,,,,,,,,,,,,,3.5871464203370927e-16,2.6569287484386593e-05,0.4647439851157602,0.5039361723722242,0.5156599212560078,0.039192187256464006,0.0008094129190013646,1.741821321352313e-16,0.027748372319751226,0.027712996529424,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,x_plus,0.4887574686290904,0.5112425313709096,0.9868498021098475,0.0,0.04172866247777226,0.25457633203550206,0.0,0.24116510559816395,0.0,0.24116510559816398,0.0,0.23418113659358838,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,x_minus,0.446665247272383,0.553334752727617,-0.9855462335916229,0.0,0.04863948255074921,0.23419540688655707,0.0,-0.220104626062784,0.0,-0.22010462606278397,0.0,0.21246984038582592,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,y_plus,0.4677113579507366,0.5322886420492634,0.0450287964518454,0.9726402242463662,0.04502858571491079,0.24438586946102933,-6.176689971031044e-18,0.010530239767689952,-0.22745744003988846,0.01053023976768997,0.22745744003988844,0.22332548848970726,-1.0083416377139569e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,y_minus,0.4677113579507366,0.5322886420492634,0.0450287964518454,-0.9726402242463662,0.04502858571491079,0.24438586946102933,6.176689971031044e-18,0.010530239767689952,0.22745744003988846,0.01053023976768997,-0.22745744003988844,0.22332548848970726,1.0083416377139569e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,z_plus,0.48875737013227943,0.5112426298677206,0.04172887254968928,0.0,0.9868498120610342,0.48554374449538235,0.0,0.010197647002985607,0.0,0.01019764700298559,0.0,0.003213625636897061,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,z_minus,0.4466653457691941,0.553334654230806,0.048639692491423574,0.0,-0.985546250868791,0.003227994426676335,0.0,0.010862832532394482,0.0,0.010862832532394501,0.0,0.44343735134251777,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,I,I,0.4677113579507367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,I,X,0.021046110678353727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,I,Z,0.021046012181542673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,X,I,0.021060479535379997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,X,X,0.4612697316609479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,X,Z,-0.0006651855294088939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Y,Y,0.4549148800797769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Z,I,0.02106038097132215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Z,X,-0.0006651855294087378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,Z,Z,0.46126973788716336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,16,160.0,,,,,,,,,,,,,,,,,,4.0077744118387634e-16,4.3369535968198945e-05,0.446665247272383,0.4887574686290904,0.5322886420492634,0.04209222135670743,0.0009407143971842746,1.1039712600120294e-16,0.02978394609378327,0.029763625508851525,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,x_plus,0.4748839378308687,0.5251160621691313,0.9833301081247335,0.0,0.04575271540742786,0.24830558374500153,0.0,0.2334838369669637,0.0,0.23348383696696368,0.0,0.22657835408586713,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,x_minus,0.4298894022078088,0.5701105977921912,-0.981602635451201,0.0,0.05410615719717719,0.2265745328905325,0.0,-0.21099028507986323,0.0,-0.21099028507986325,0.0,0.20331486931727627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,y_plus,0.45238667001933897,0.547613329980661,0.04972195994665121,0.965320004527675,0.049721727245485535,0.23744005831776702,1.6796936193929027e-17,0.011246775943550247,-0.21834895117566408,0.011246775943550245,0.21834895117566402,0.21494661170157198,1.2786467449591314e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,y_minus,0.45238667001933897,0.547613329980661,0.04972195994665121,-0.965320004527675,0.049721727245485535,0.23744005831776702,-1.6796936193929027e-17,0.011246775943550247,0.21834895117566408,0.011246775943550245,-0.21834895117566402,0.21494661170157198,-1.2786467449591314e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,z_plus,0.4748838325425726,0.5251161674574274,0.04575294722860813,0.0,0.9833301195678014,0.47092570418873814,0.0,0.010863667465019744,0.0,0.010863667465019763,0.0,0.003958128353834495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,z_minus,0.429889507496105,0.570110492503895,0.05410638882451085,0.0,-0.9816026565997008,0.0039544124467956855,0.0,0.011629884422080848,0.0,0.011629884422080877,0.0,0.4259350950493093,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,I,I,0.4523866700193388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,I,X,0.022497267811529942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,I,Z,0.022497162523233832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,X,I,0.02249355188710052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,X,X,0.4444741220468269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,X,Z,-0.000766216957061111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Y,Y,0.4366979023513281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Z,I,0.022493446616195123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Z,X,-0.0007662169570609167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,Z,Z,0.44447412921870866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,17,170.0,,,,,,,,,,,,,,,,,,3.1463121132764933e-16,6.815974436408343e-05,0.4298894022078088,0.4748839378308687,0.5476133299806611,0.044994535623059884,0.0010835944123959293,1.3738309013483032e-16,0.031810611706996506,0.031815866805424274,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,x_plus,0.4622250293866712,0.5377749706133288,0.9792086250337974,0.0,0.04984768807484215,0.24263293923596138,0.0,0.22630736774096438,0.0,0.22630736774096447,0.0,0.21959209015070985,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,x_minus,0.41432996682852047,0.5856700331714795,-0.9769537602953785,0.0,0.05983743736208482,0.21956120513292837,0.0,-0.20239060954809127,0.0,-0.20239060954809127,0.0,0.1947687616955921,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,y_plus,0.438277498107596,0.561722501892404,0.05456989760172808,0.9567585967451407,0.054569642211981004,0.23109707218444484,8.63645312561114e-18,0.011958379096436527,-0.20966288203719727,0.011958379096436558,0.2096628820371973,0.20718042592315114,-5.168235821808694e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,y_minus,0.438277498107596,0.561722501892404,0.05456989760172808,-0.9567585967451407,0.054569642211981004,0.23109707218444484,-8.63645312561114e-18,0.011958379096436527,0.20966288203719727,0.011958379096436558,-0.2096628820371973,0.20718042592315114,5.168235821808694e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,z_plus,0.46222491731107224,0.5377750826889278,0.049847942319657196,0.0,0.9792086380391086,0.45741977452949345,0.0,0.01152048050841532,0.0,0.011520480508415325,0.0,0.004805142781578763,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,z_minus,0.41433007890411966,0.5856699210958803,0.05983769132690231,0.0,-0.97695378596686,0.004774369839396054,0.0,0.012396277684457913,0.0,0.012396277684457878,0.0,0.4095557090647236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,I,I,0.4382774981075959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,I,X,0.023947531279075382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,I,Z,0.02394741920347629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,X,I,0.02391675819287316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,X,X,0.4286979772890557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,X,Z,-0.0008757971760425722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Y,Y,0.4193257640743946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Z,I,0.023916646261293695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Z,X,-0.0008757971760423727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Z,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,Z,Z,0.4286979854866211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tomography_diagnostic,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,18,180.0,,,,,,,,,,,,,,,,,,2.992988749365946e-16,0.00010360350034684558,0.41432996682852047,0.4622250293866712,0.5617225018924041,0.047895062558150736,0.0012385642442473215,1.4106299433487042e-16,0.033823324656872794,0.033866844270898915,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,x_plus,0.4506975374384895,0.5493024625615105,0.9744515986457595,0.0,0.0539883094546663,0.23751496778008735,0.0,0.21959146793132153,0.0,0.21959146793132162,0.0,0.21318256965840213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,x_minus,0.39990742410794966,0.6000925758920503,-0.9715480823350315,0.0,0.06581775703352997,0.21311421689189575,0.0,-0.1942646455018103,0.0,-0.19426464550181033,0.0,0.18679320721605389,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,y_plus,0.4253024807732198,0.5746975192267803,0.059550140369428066,0.9468928393669548,0.05954986167190517,0.22531459233599158,1.6006780607764613e-17,0.012663411214755591,-0.20135793680458192,0.01266341121475563,0.20135793680458186,0.19998788843722823,-4.6265207546791395e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,y_minus,0.4253024807732198,0.5746975192267803,0.059550140369428066,-0.9468928393669548,0.05954986167190517,0.22531459233599158,-1.6006780607764613e-17,0.012663411214755591,0.20135793680458192,0.01266341121475563,-0.20135793680458186,0.19998788843722823,4.6265207546791395e-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,z_plus,0.45069741858840223,0.5493025814115977,0.053988586685592935,0.0,0.9744516132669431,0.44494012261355875,0.0,0.012166258326216471,0.0,0.012166258326216449,0.0,0.005757295974843461,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_output,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,z_minus,0.39990754295803715,0.6000924570419628,0.06581803386827276,0.0,-0.9715481132646641,0.005689062058424266,0.0,0.013160564103294907,0.0,0.01316056410329493,0.0,0.39421848089961287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,I,I,0.42530248077321964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,I,X,0.02539505666526992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,I,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,I,Z,0.02539493781518254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,X,I,0.025326822429511276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,X,X,0.4138561134331319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,X,Y,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,X,Z,-0.000994305777078458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,Y,I,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,Y,X,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,Y,Y,0.4027158736091638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,Y,Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ptm,,,,,,,,,,,cutoff36:low:qec_off,36,low,qec_off,19,190.0,,,,,,,,,,,,,,,Z,I,0.025326703898763375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
