row_type,lane_id,record_id,seed,method,metric,value,detail
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154103,window,error_rate,0.006988525390625,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 15047326304640854466, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154103, ""ewma_brier"": 0.011971711929477807, ""ewma_covariance_tracking_rmse_lattice2"": 0.010869266644508706, ""ewma_error_rate"": 0.00762939453125, ""ewma_mean_tracking_rmse_lattice"": 0.05324786605426646, ""ewma_nll"": 0.023235095668550268, ""kalman_brier"": 0.014941929908780679, ""kalman_covariance_tracking_rmse_lattice2"": 0.01289445238142426, ""kalman_error_rate"": 0.00933837890625, ""kalman_mean_tracking_rmse_lattice"": 0.06151389618887406, ""kalman_nll"": 0.030072761492018915, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005334385037161152, ""oracle_error_rate"": 0.003692626953125, ""oracle_nll"": 0.00982632793247473, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.017669677734375, ""static_brier"": 0.026527135250086535, ""static_error_rate"": 0.016937255859375, ""static_minus_ewma_error_rate"": 0.009307861328125, ""static_minus_kalman_error_rate"": 0.007598876953125, ""static_nll"": 0.053457915343246704, ""trace_sha256"": ""1f6748772b8cb3b8fb809aa27e4b4f48b1b3e9065e350616dc4a7c81899b99b1"", ""window_brier"": 0.010681767171827219, ""window_covariance_tracking_rmse_lattice2"": 0.010068782912168171, ""window_error_rate"": 0.006988525390625, ""window_mean_tracking_rmse_lattice"": 0.0470395306827569, ""window_minus_best_recursive_error_rate"": -0.000640869140625, ""window_nll"": 0.02068130721213204, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154103,ewma,error_rate,0.00762939453125,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 15047326304640854466, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154103, ""ewma_brier"": 0.011971711929477807, ""ewma_covariance_tracking_rmse_lattice2"": 0.010869266644508706, ""ewma_error_rate"": 0.00762939453125, ""ewma_mean_tracking_rmse_lattice"": 0.05324786605426646, ""ewma_nll"": 0.023235095668550268, ""kalman_brier"": 0.014941929908780679, ""kalman_covariance_tracking_rmse_lattice2"": 0.01289445238142426, ""kalman_error_rate"": 0.00933837890625, ""kalman_mean_tracking_rmse_lattice"": 0.06151389618887406, ""kalman_nll"": 0.030072761492018915, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005334385037161152, ""oracle_error_rate"": 0.003692626953125, ""oracle_nll"": 0.00982632793247473, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.017669677734375, ""static_brier"": 0.026527135250086535, ""static_error_rate"": 0.016937255859375, ""static_minus_ewma_error_rate"": 0.009307861328125, ""static_minus_kalman_error_rate"": 0.007598876953125, ""static_nll"": 0.053457915343246704, ""trace_sha256"": ""1f6748772b8cb3b8fb809aa27e4b4f48b1b3e9065e350616dc4a7c81899b99b1"", ""window_brier"": 0.010681767171827219, ""window_covariance_tracking_rmse_lattice2"": 0.010068782912168171, ""window_error_rate"": 0.006988525390625, ""window_mean_tracking_rmse_lattice"": 0.0470395306827569, ""window_minus_best_recursive_error_rate"": -0.000640869140625, ""window_nll"": 0.02068130721213204, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154103,kalman,error_rate,0.00933837890625,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 15047326304640854466, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154103, ""ewma_brier"": 0.011971711929477807, ""ewma_covariance_tracking_rmse_lattice2"": 0.010869266644508706, ""ewma_error_rate"": 0.00762939453125, ""ewma_mean_tracking_rmse_lattice"": 0.05324786605426646, ""ewma_nll"": 0.023235095668550268, ""kalman_brier"": 0.014941929908780679, ""kalman_covariance_tracking_rmse_lattice2"": 0.01289445238142426, ""kalman_error_rate"": 0.00933837890625, ""kalman_mean_tracking_rmse_lattice"": 0.06151389618887406, ""kalman_nll"": 0.030072761492018915, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005334385037161152, ""oracle_error_rate"": 0.003692626953125, ""oracle_nll"": 0.00982632793247473, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.017669677734375, ""static_brier"": 0.026527135250086535, ""static_error_rate"": 0.016937255859375, ""static_minus_ewma_error_rate"": 0.009307861328125, ""static_minus_kalman_error_rate"": 0.007598876953125, ""static_nll"": 0.053457915343246704, ""trace_sha256"": ""1f6748772b8cb3b8fb809aa27e4b4f48b1b3e9065e350616dc4a7c81899b99b1"", ""window_brier"": 0.010681767171827219, ""window_covariance_tracking_rmse_lattice2"": 0.010068782912168171, ""window_error_rate"": 0.006988525390625, ""window_mean_tracking_rmse_lattice"": 0.0470395306827569, ""window_minus_best_recursive_error_rate"": -0.000640869140625, ""window_nll"": 0.02068130721213204, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154103,oracle,error_rate,0.003692626953125,"{""base_evaluation_seed"": 202607154103, ""dynamic_seed"": 15047326304640854466, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154103, ""ewma_brier"": 0.011971711929477807, ""ewma_covariance_tracking_rmse_lattice2"": 0.010869266644508706, ""ewma_error_rate"": 0.00762939453125, ""ewma_mean_tracking_rmse_lattice"": 0.05324786605426646, ""ewma_nll"": 0.023235095668550268, ""kalman_brier"": 0.014941929908780679, ""kalman_covariance_tracking_rmse_lattice2"": 0.01289445238142426, ""kalman_error_rate"": 0.00933837890625, ""kalman_mean_tracking_rmse_lattice"": 0.06151389618887406, ""kalman_nll"": 0.030072761492018915, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005334385037161152, ""oracle_error_rate"": 0.003692626953125, ""oracle_nll"": 0.00982632793247473, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.017669677734375, ""static_brier"": 0.026527135250086535, ""static_error_rate"": 0.016937255859375, ""static_minus_ewma_error_rate"": 0.009307861328125, ""static_minus_kalman_error_rate"": 0.007598876953125, ""static_nll"": 0.053457915343246704, ""trace_sha256"": ""1f6748772b8cb3b8fb809aa27e4b4f48b1b3e9065e350616dc4a7c81899b99b1"", ""window_brier"": 0.010681767171827219, ""window_covariance_tracking_rmse_lattice2"": 0.010068782912168171, ""window_error_rate"": 0.006988525390625, ""window_mean_tracking_rmse_lattice"": 0.0470395306827569, ""window_minus_best_recursive_error_rate"": -0.000640869140625, ""window_nll"": 0.02068130721213204, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154104,standard,error_rate,0.01739501953125,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 11474599134119493808, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154104, ""ewma_brier"": 0.01091160959204163, ""ewma_covariance_tracking_rmse_lattice2"": 0.01037951208902476, ""ewma_error_rate"": 0.007293701171875, ""ewma_mean_tracking_rmse_lattice"": 0.05323038776837812, ""ewma_nll"": 0.020251538387811022, ""kalman_brier"": 0.01421951219622115, ""kalman_covariance_tracking_rmse_lattice2"": 0.012348750734931128, ""kalman_error_rate"": 0.009307861328125, ""kalman_mean_tracking_rmse_lattice"": 0.06195100011827964, ""kalman_nll"": 0.026598583121983627, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005638482027509047, ""oracle_error_rate"": 0.003753662109375, ""oracle_nll"": 0.010056737827265523, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01739501953125, ""static_brier"": 0.02599844637858951, ""static_error_rate"": 0.016387939453125, ""static_minus_ewma_error_rate"": 0.00909423828125, ""static_minus_kalman_error_rate"": 0.007080078125, ""static_nll"": 0.05126375511723709, ""trace_sha256"": ""8ab579fe7d9bc0586abf1d4153db8a121bc8314fa25c788445bb8448e52c26e9"", ""window_brier"": 0.009612197715356785, ""window_covariance_tracking_rmse_lattice2"": 0.00959719807057767, ""window_error_rate"": 0.006317138671875, ""window_mean_tracking_rmse_lattice"": 0.0473527651350172, ""window_minus_best_recursive_error_rate"": -0.0009765625, ""window_nll"": 0.017902406554530126, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154104,static,error_rate,0.016387939453125,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 11474599134119493808, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154104, ""ewma_brier"": 0.01091160959204163, ""ewma_covariance_tracking_rmse_lattice2"": 0.01037951208902476, ""ewma_error_rate"": 0.007293701171875, ""ewma_mean_tracking_rmse_lattice"": 0.05323038776837812, ""ewma_nll"": 0.020251538387811022, ""kalman_brier"": 0.01421951219622115, ""kalman_covariance_tracking_rmse_lattice2"": 0.012348750734931128, ""kalman_error_rate"": 0.009307861328125, ""kalman_mean_tracking_rmse_lattice"": 0.06195100011827964, ""kalman_nll"": 0.026598583121983627, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005638482027509047, ""oracle_error_rate"": 0.003753662109375, ""oracle_nll"": 0.010056737827265523, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01739501953125, ""static_brier"": 0.02599844637858951, ""static_error_rate"": 0.016387939453125, ""static_minus_ewma_error_rate"": 0.00909423828125, ""static_minus_kalman_error_rate"": 0.007080078125, ""static_nll"": 0.05126375511723709, ""trace_sha256"": ""8ab579fe7d9bc0586abf1d4153db8a121bc8314fa25c788445bb8448e52c26e9"", ""window_brier"": 0.009612197715356785, ""window_covariance_tracking_rmse_lattice2"": 0.00959719807057767, ""window_error_rate"": 0.006317138671875, ""window_mean_tracking_rmse_lattice"": 0.0473527651350172, ""window_minus_best_recursive_error_rate"": -0.0009765625, ""window_nll"": 0.017902406554530126, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154104,window,error_rate,0.006317138671875,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 11474599134119493808, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154104, ""ewma_brier"": 0.01091160959204163, ""ewma_covariance_tracking_rmse_lattice2"": 0.01037951208902476, ""ewma_error_rate"": 0.007293701171875, ""ewma_mean_tracking_rmse_lattice"": 0.05323038776837812, ""ewma_nll"": 0.020251538387811022, ""kalman_brier"": 0.01421951219622115, ""kalman_covariance_tracking_rmse_lattice2"": 0.012348750734931128, ""kalman_error_rate"": 0.009307861328125, ""kalman_mean_tracking_rmse_lattice"": 0.06195100011827964, ""kalman_nll"": 0.026598583121983627, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005638482027509047, ""oracle_error_rate"": 0.003753662109375, ""oracle_nll"": 0.010056737827265523, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01739501953125, ""static_brier"": 0.02599844637858951, ""static_error_rate"": 0.016387939453125, ""static_minus_ewma_error_rate"": 0.00909423828125, ""static_minus_kalman_error_rate"": 0.007080078125, ""static_nll"": 0.05126375511723709, ""trace_sha256"": ""8ab579fe7d9bc0586abf1d4153db8a121bc8314fa25c788445bb8448e52c26e9"", ""window_brier"": 0.009612197715356785, ""window_covariance_tracking_rmse_lattice2"": 0.00959719807057767, ""window_error_rate"": 0.006317138671875, ""window_mean_tracking_rmse_lattice"": 0.0473527651350172, ""window_minus_best_recursive_error_rate"": -0.0009765625, ""window_nll"": 0.017902406554530126, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154104,ewma,error_rate,0.007293701171875,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 11474599134119493808, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154104, ""ewma_brier"": 0.01091160959204163, ""ewma_covariance_tracking_rmse_lattice2"": 0.01037951208902476, ""ewma_error_rate"": 0.007293701171875, ""ewma_mean_tracking_rmse_lattice"": 0.05323038776837812, ""ewma_nll"": 0.020251538387811022, ""kalman_brier"": 0.01421951219622115, ""kalman_covariance_tracking_rmse_lattice2"": 0.012348750734931128, ""kalman_error_rate"": 0.009307861328125, ""kalman_mean_tracking_rmse_lattice"": 0.06195100011827964, ""kalman_nll"": 0.026598583121983627, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005638482027509047, ""oracle_error_rate"": 0.003753662109375, ""oracle_nll"": 0.010056737827265523, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01739501953125, ""static_brier"": 0.02599844637858951, ""static_error_rate"": 0.016387939453125, ""static_minus_ewma_error_rate"": 0.00909423828125, ""static_minus_kalman_error_rate"": 0.007080078125, ""static_nll"": 0.05126375511723709, ""trace_sha256"": ""8ab579fe7d9bc0586abf1d4153db8a121bc8314fa25c788445bb8448e52c26e9"", ""window_brier"": 0.009612197715356785, ""window_covariance_tracking_rmse_lattice2"": 0.00959719807057767, ""window_error_rate"": 0.006317138671875, ""window_mean_tracking_rmse_lattice"": 0.0473527651350172, ""window_minus_best_recursive_error_rate"": -0.0009765625, ""window_nll"": 0.017902406554530126, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154104,kalman,error_rate,0.009307861328125,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 11474599134119493808, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154104, ""ewma_brier"": 0.01091160959204163, ""ewma_covariance_tracking_rmse_lattice2"": 0.01037951208902476, ""ewma_error_rate"": 0.007293701171875, ""ewma_mean_tracking_rmse_lattice"": 0.05323038776837812, ""ewma_nll"": 0.020251538387811022, ""kalman_brier"": 0.01421951219622115, ""kalman_covariance_tracking_rmse_lattice2"": 0.012348750734931128, ""kalman_error_rate"": 0.009307861328125, ""kalman_mean_tracking_rmse_lattice"": 0.06195100011827964, ""kalman_nll"": 0.026598583121983627, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005638482027509047, ""oracle_error_rate"": 0.003753662109375, ""oracle_nll"": 0.010056737827265523, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01739501953125, ""static_brier"": 0.02599844637858951, ""static_error_rate"": 0.016387939453125, ""static_minus_ewma_error_rate"": 0.00909423828125, ""static_minus_kalman_error_rate"": 0.007080078125, ""static_nll"": 0.05126375511723709, ""trace_sha256"": ""8ab579fe7d9bc0586abf1d4153db8a121bc8314fa25c788445bb8448e52c26e9"", ""window_brier"": 0.009612197715356785, ""window_covariance_tracking_rmse_lattice2"": 0.00959719807057767, ""window_error_rate"": 0.006317138671875, ""window_mean_tracking_rmse_lattice"": 0.0473527651350172, ""window_minus_best_recursive_error_rate"": -0.0009765625, ""window_nll"": 0.017902406554530126, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154104,oracle,error_rate,0.003753662109375,"{""base_evaluation_seed"": 202607154104, ""dynamic_seed"": 11474599134119493808, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154104, ""ewma_brier"": 0.01091160959204163, ""ewma_covariance_tracking_rmse_lattice2"": 0.01037951208902476, ""ewma_error_rate"": 0.007293701171875, ""ewma_mean_tracking_rmse_lattice"": 0.05323038776837812, ""ewma_nll"": 0.020251538387811022, ""kalman_brier"": 0.01421951219622115, ""kalman_covariance_tracking_rmse_lattice2"": 0.012348750734931128, ""kalman_error_rate"": 0.009307861328125, ""kalman_mean_tracking_rmse_lattice"": 0.06195100011827964, ""kalman_nll"": 0.026598583121983627, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.005638482027509047, ""oracle_error_rate"": 0.003753662109375, ""oracle_nll"": 0.010056737827265523, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01739501953125, ""static_brier"": 0.02599844637858951, ""static_error_rate"": 0.016387939453125, ""static_minus_ewma_error_rate"": 0.00909423828125, ""static_minus_kalman_error_rate"": 0.007080078125, ""static_nll"": 0.05126375511723709, ""trace_sha256"": ""8ab579fe7d9bc0586abf1d4153db8a121bc8314fa25c788445bb8448e52c26e9"", ""window_brier"": 0.009612197715356785, ""window_covariance_tracking_rmse_lattice2"": 0.00959719807057767, ""window_error_rate"": 0.006317138671875, ""window_mean_tracking_rmse_lattice"": 0.0473527651350172, ""window_minus_best_recursive_error_rate"": -0.0009765625, ""window_nll"": 0.017902406554530126, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154105,standard,error_rate,0.01861572265625,"{""base_evaluation_seed"": 202607154105, ""dynamic_seed"": 670536151536370973, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154105, ""ewma_brier"": 0.011530298771562454, ""ewma_covariance_tracking_rmse_lattice2"": 0.01046648919390856, ""ewma_error_rate"": 0.00738525390625, ""ewma_mean_tracking_rmse_lattice"": 0.05236049170354472, ""ewma_nll"": 0.021940164893797052, ""kalman_brier"": 0.01416002531119225, ""kalman_covariance_tracking_rmse_lattice2"": 0.012552869545378828, ""kalman_error_rate"": 0.00909423828125, ""kalman_mean_tracking_rmse_lattice"": 0.0612799832758179, ""kalman_nll"": 0.028147603843201665, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.006049605350707923, ""oracle_error_rate"": 0.003875732421875, ""oracle_nll"": 0.011194339961847936, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01861572265625, ""static_brier"": 0.02876234705568844, ""static_error_rate"": 0.018096923828125, ""static_minus_ewma_error_rate"": 0.010711669921875, ""static_minus_kalman_error_rate"": 0.009002685546875, ""static_nll"": 0.05693730973975183, ""trace_sha256"": ""55f445ff328b9e0165df79b1404b2f5a807295e5c7fbfe6a68e1fe39e35775de"", ""window_brier"": 0.010520089668458748, ""window_covariance_tracking_rmse_lattice2"": 0.009559147138041103, ""window_error_rate"": 0.00677490234375, ""window_mean_tracking_rmse_lattice"": 0.04637701105970791, ""window_minus_best_recursive_error_rate"": -0.0006103515625, ""window_nll"": 0.019886993900027714, ""windows"": 64}"
drift_seed_method,frozen_decoder_drift_ood,joint_sinusoidal_rotation_unseen_family,202607154105,static,error_rate,0.018096923828125,"{""base_evaluation_seed"": 202607154105, ""dynamic_seed"": 670536151536370973, ""evaluation_samples"": 32768, ""evaluation_seed"": 202614154105, ""ewma_brier"": 0.011530298771562454, ""ewma_covariance_tracking_rmse_lattice2"": 0.01046648919390856, ""ewma_error_rate"": 0.00738525390625, ""ewma_mean_tracking_rmse_lattice"": 0.05236049170354472, ""ewma_nll"": 0.021940164893797052, ""kalman_brier"": 0.01416002531119225, ""kalman_covariance_tracking_rmse_lattice2"": 0.012552869545378828, ""kalman_error_rate"": 0.00909423828125, ""kalman_mean_tracking_rmse_lattice"": 0.0612799832758179, ""kalman_nll"": 0.028147603843201665, ""observation_samples_per_window"": 256, ""oracle_brier"": 0.006049605350707923, ""oracle_error_rate"": 0.003875732421875, ""oracle_nll"": 0.011194339961847936, ""scenario_id"": ""joint_sinusoidal_rotation_unseen_family"", ""shared_trace_for_all_methods"": true, ""standard_error_rate"": 0.01861572265625, ""static_brier"": 0.02876234705568844, ""static_error_rate"": 0.018096923828125, ""static_minus_ewma_error_rate"": 0.010711669921875, ""static_minus_kalman_error_rate"": 0.009002685546875, ""static_nll"": 0.05693730973975183, ""trace_sha256"": ""55f445ff328b9e0165df79b1404b2f5a807295e5c7fbfe6a68e1fe39e35775de"", ""window_brier"": 0.010520089668458748, ""window_covariance_tracking_rmse_lattice2"": 0.009559147138041103, ""window_error_rate"": 0.00677490234375, ""window_mean_tracking_rmse_lattice"": 0.04637701105970791, ""window_minus_best_recursive_error_rate"": -0.0006103515625, ""window_nll"": 0.019886993900027714, ""windows"": 64}"
