row_type,record_id,split,scenario,seed,threshold,metric,value,detail
calibration_threshold_seed,t0.075-s202607154102,calibration,all_registered_development,202607154102,0.075,absolute_catastrophic_reduction,-0.022237141927083332,"{""absolute_catastrophic_reduction"": -0.022237141927083332, ""avoided_failure_count"": 2282, ""avoided_failure_rate"": 0.023213704427083332, ""decisions"": 98304, ""fallback_count"": 13672, ""fallback_precision_for_avoided_failure"": 0.16691047396138092, ""fallback_rate"": 0.13907877604166666, ""gated_failure_count"": 7533, ""gated_failure_rate"": 0.076629638671875, ""induced_failure_count"": 4468, ""induced_failure_rate"": 0.045450846354166664, ""net_avoidable_opportunity_fraction"": 0.06866455078125, ""primary_failure_count"": 5347, ""primary_failure_rate"": 0.054392496744791664, ""relative_catastrophic_reduction"": -0.4088273798391621, ""seed"": 202607154102, ""selected_without_benefit_count"": 11390, ""selected_without_benefit_rate"": 0.11586507161458333, ""static_failure_count"": 7533, ""static_failure_rate"": 0.076629638671875, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9391, ""unnecessary_fallback_rate"": 0.09553019205729167}"
calibration_threshold_seed,t0.075-s202607154103,calibration,all_registered_development,202607154103,0.075,absolute_catastrophic_reduction,-0.020975748697916668,"{""absolute_catastrophic_reduction"": -0.020975748697916668, ""avoided_failure_count"": 2205, ""avoided_failure_rate"": 0.022430419921875, ""decisions"": 98304, ""fallback_count"": 13407, ""fallback_precision_for_avoided_failure"": 0.1644663235623182, ""fallback_rate"": 0.136383056640625, ""gated_failure_count"": 7305, ""gated_failure_rate"": 0.074310302734375, ""induced_failure_count"": 4267, ""induced_failure_rate"": 0.043406168619791664, ""net_avoidable_opportunity_fraction"": 0.06583658854166667, ""primary_failure_count"": 5243, ""primary_failure_rate"": 0.053334554036458336, ""relative_catastrophic_reduction"": -0.3932862864772077, ""seed"": 202607154103, ""selected_without_benefit_count"": 11202, ""selected_without_benefit_rate"": 0.11395263671875, ""static_failure_count"": 7305, ""static_failure_rate"": 0.074310302734375, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9215, ""unnecessary_fallback_rate"": 0.09373982747395833}"
calibration_threshold_seed,t0.075-s202607154104,calibration,all_registered_development,202607154104,0.075,absolute_catastrophic_reduction,-0.032511393229166664,"{""absolute_catastrophic_reduction"": -0.032511393229166664, ""avoided_failure_count"": 1249, ""avoided_failure_rate"": 0.012705485026041666, ""decisions"": 98304, ""fallback_count"": 13006, ""fallback_precision_for_avoided_failure"": 0.0960326003383054, ""fallback_rate"": 0.13230387369791666, ""gated_failure_count"": 7397, ""gated_failure_rate"": 0.07524617513020833, ""induced_failure_count"": 4445, ""induced_failure_rate"": 0.045216878255208336, ""net_avoidable_opportunity_fraction"": 0.05792236328125, ""primary_failure_count"": 4201, ""primary_failure_rate"": 0.042734781901041664, ""relative_catastrophic_reduction"": -0.7607712449416806, ""seed"": 202607154104, ""selected_without_benefit_count"": 11757, ""selected_without_benefit_rate"": 0.119598388671875, ""static_failure_count"": 7397, ""static_failure_rate"": 0.07524617513020833, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9816, ""unnecessary_fallback_rate"": 0.099853515625}"
calibration_threshold_seed,t0.075-s202607154105,calibration,all_registered_development,202607154105,0.075,absolute_catastrophic_reduction,-0.01983642578125,"{""absolute_catastrophic_reduction"": -0.01983642578125, ""avoided_failure_count"": 2272, ""avoided_failure_rate"": 0.023111979166666668, ""decisions"": 98304, ""fallback_count"": 13330, ""fallback_precision_for_avoided_failure"": 0.17044261065266317, ""fallback_rate"": 0.13559977213541666, ""gated_failure_count"": 7273, ""gated_failure_rate"": 0.07398478190104167, ""induced_failure_count"": 4222, ""induced_failure_rate"": 0.042948404947916664, ""net_avoidable_opportunity_fraction"": 0.06606038411458333, ""primary_failure_count"": 5323, ""primary_failure_rate"": 0.054148356119791664, ""relative_catastrophic_reduction"": -0.3663347736238963, ""seed"": 202607154105, ""selected_without_benefit_count"": 11058, ""selected_without_benefit_rate"": 0.11248779296875, ""static_failure_count"": 7273, ""static_failure_rate"": 0.07398478190104167, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9120, ""unnecessary_fallback_rate"": 0.0927734375}"
calibration_threshold_seed,t0.075-s202607154106,calibration,all_registered_development,202607154106,0.075,absolute_catastrophic_reduction,-0.018910725911458332,"{""absolute_catastrophic_reduction"": -0.018910725911458332, ""avoided_failure_count"": 2401, ""avoided_failure_rate"": 0.024424235026041668, ""decisions"": 98304, ""fallback_count"": 13877, ""fallback_precision_for_avoided_failure"": 0.1730201052100598, ""fallback_rate"": 0.14116414388020834, ""gated_failure_count"": 7413, ""gated_failure_rate"": 0.075408935546875, ""induced_failure_count"": 4260, ""induced_failure_rate"": 0.0433349609375, ""net_avoidable_opportunity_fraction"": 0.06775919596354167, ""primary_failure_count"": 5554, ""primary_failure_rate"": 0.056498209635416664, ""relative_catastrophic_reduction"": -0.3347137198415556, ""seed"": 202607154106, ""selected_without_benefit_count"": 11476, ""selected_without_benefit_rate"": 0.11673990885416667, ""static_failure_count"": 7413, ""static_failure_rate"": 0.075408935546875, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9411, ""unnecessary_fallback_rate"": 0.095733642578125}"
calibration_threshold_seed,t0.075-s202607154107,calibration,all_registered_development,202607154107,0.075,absolute_catastrophic_reduction,-0.028727213541666668,"{""absolute_catastrophic_reduction"": -0.028727213541666668, ""avoided_failure_count"": 1593, ""avoided_failure_rate"": 0.016204833984375, ""decisions"": 98304, ""fallback_count"": 12852, ""fallback_precision_for_avoided_failure"": 0.12394957983193278, ""fallback_rate"": 0.1307373046875, ""gated_failure_count"": 7385, ""gated_failure_rate"": 0.07512410481770833, ""induced_failure_count"": 4417, ""induced_failure_rate"": 0.044932047526041664, ""net_avoidable_opportunity_fraction"": 0.061136881510416664, ""primary_failure_count"": 4561, ""primary_failure_rate"": 0.046396891276041664, ""relative_catastrophic_reduction"": -0.6191624643718483, ""seed"": 202607154107, ""selected_without_benefit_count"": 11259, ""selected_without_benefit_rate"": 0.114532470703125, ""static_failure_count"": 7385, ""static_failure_rate"": 0.07512410481770833, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9281, ""unnecessary_fallback_rate"": 0.09441121419270833}"
calibration_threshold_seed,t0.075-s202607154108,calibration,all_registered_development,202607154108,0.075,absolute_catastrophic_reduction,-0.025716145833333332,"{""absolute_catastrophic_reduction"": -0.025716145833333332, ""avoided_failure_count"": 1665, ""avoided_failure_rate"": 0.016937255859375, ""decisions"": 98304, ""fallback_count"": 13274, ""fallback_precision_for_avoided_failure"": 0.12543317764050022, ""fallback_rate"": 0.13503011067708334, ""gated_failure_count"": 7200, ""gated_failure_rate"": 0.0732421875, ""induced_failure_count"": 4193, ""induced_failure_rate"": 0.042653401692708336, ""net_avoidable_opportunity_fraction"": 0.059590657552083336, ""primary_failure_count"": 4672, ""primary_failure_rate"": 0.047526041666666664, ""relative_catastrophic_reduction"": -0.541095890410959, ""seed"": 202607154108, ""selected_without_benefit_count"": 11609, ""selected_without_benefit_rate"": 0.11809285481770833, ""static_failure_count"": 7200, ""static_failure_rate"": 0.0732421875, ""threshold"": 0.075, ""unnecessary_fallback_count"": 9621, ""unnecessary_fallback_rate"": 0.097869873046875}"
calibration_threshold_seed,t0.1-s202607154101,calibration,all_registered_development,202607154101,0.1,absolute_catastrophic_reduction,-0.027231852213541668,"{""absolute_catastrophic_reduction"": -0.027231852213541668, ""avoided_failure_count"": 1655, ""avoided_failure_rate"": 0.016835530598958332, ""decisions"": 98304, ""fallback_count"": 11514, ""fallback_precision_for_avoided_failure"": 0.14373805801632794, ""fallback_rate"": 0.11712646484375, ""gated_failure_count"": 7372, ""gated_failure_rate"": 0.07499186197916667, ""induced_failure_count"": 4332, ""induced_failure_rate"": 0.0440673828125, ""net_avoidable_opportunity_fraction"": 0.060902913411458336, ""primary_failure_count"": 4695, ""primary_failure_rate"": 0.047760009765625, ""relative_catastrophic_reduction"": -0.5701810436634718, ""seed"": 202607154101, ""selected_without_benefit_count"": 9859, ""selected_without_benefit_rate"": 0.10029093424479167, ""static_failure_count"": 7372, ""static_failure_rate"": 0.07499186197916667, ""threshold"": 0.1, ""unnecessary_fallback_count"": 7993, ""unnecessary_fallback_rate"": 0.08130900065104167}"
calibration_threshold_seed,t0.1-s202607154102,calibration,all_registered_development,202607154102,0.1,absolute_catastrophic_reduction,-0.022237141927083332,"{""absolute_catastrophic_reduction"": -0.022237141927083332, ""avoided_failure_count"": 2282, ""avoided_failure_rate"": 0.023213704427083332, ""decisions"": 98304, ""fallback_count"": 12325, ""fallback_precision_for_avoided_failure"": 0.18515212981744422, ""fallback_rate"": 0.12537638346354166, ""gated_failure_count"": 7533, ""gated_failure_rate"": 0.076629638671875, ""induced_failure_count"": 4468, ""induced_failure_rate"": 0.045450846354166664, ""net_avoidable_opportunity_fraction"": 0.06866455078125, ""primary_failure_count"": 5347, ""primary_failure_rate"": 0.054392496744791664, ""relative_catastrophic_reduction"": -0.4088273798391621, ""seed"": 202607154102, ""selected_without_benefit_count"": 10043, ""selected_without_benefit_rate"": 0.10216267903645833, ""static_failure_count"": 7533, ""static_failure_rate"": 0.076629638671875, ""threshold"": 0.1, ""unnecessary_fallback_count"": 8195, ""unnecessary_fallback_rate"": 0.08336385091145833}"
calibration_threshold_seed,t0.1-s202607154103,calibration,all_registered_development,202607154103,0.1,absolute_catastrophic_reduction,-0.020975748697916668,"{""absolute_catastrophic_reduction"": -0.020975748697916668, ""avoided_failure_count"": 2205, ""avoided_failure_rate"": 0.022430419921875, ""decisions"": 98304, ""fallback_count"": 12140, ""fallback_precision_for_avoided_failure"": 0.18163097199341022, ""fallback_rate"": 0.12349446614583333, ""gated_failure_count"": 7305, ""gated_failure_rate"": 0.074310302734375, ""induced_failure_count"": 4267, ""induced_failure_rate"": 0.043406168619791664, ""net_avoidable_opportunity_fraction"": 0.06583658854166667, ""primary_failure_count"": 5243, ""primary_failure_rate"": 0.053334554036458336, ""relative_catastrophic_reduction"": -0.3932862864772077, ""seed"": 202607154103, ""selected_without_benefit_count"": 9935, ""selected_without_benefit_rate"": 0.10106404622395833, ""static_failure_count"": 7305, ""static_failure_rate"": 0.074310302734375, ""threshold"": 0.1, ""unnecessary_fallback_count"": 8093, ""unnecessary_fallback_rate"": 0.08232625325520833}"
calibration_threshold_seed,t0.1-s202607154104,calibration,all_registered_development,202607154104,0.1,absolute_catastrophic_reduction,-0.032511393229166664,"{""absolute_catastrophic_reduction"": -0.032511393229166664, ""avoided_failure_count"": 1249, ""avoided_failure_rate"": 0.012705485026041666, ""decisions"": 98304, ""fallback_count"": 11511, ""fallback_precision_for_avoided_failure"": 0.10850490834853618, ""fallback_rate"": 0.117095947265625, ""gated_failure_count"": 7397, ""gated_failure_rate"": 0.07524617513020833, ""induced_failure_count"": 4445, ""induced_failure_rate"": 0.045216878255208336, ""net_avoidable_opportunity_fraction"": 0.05792236328125, ""primary_failure_count"": 4201, ""primary_failure_rate"": 0.042734781901041664, ""relative_catastrophic_reduction"": -0.7607712449416806, ""seed"": 202607154104, ""selected_without_benefit_count"": 10262, ""selected_without_benefit_rate"": 0.10439046223958333, ""static_failure_count"": 7397, ""static_failure_rate"": 0.07524617513020833, ""threshold"": 0.1, ""unnecessary_fallback_count"": 8458, ""unnecessary_fallback_rate"": 0.08603922526041667}"
calibration_threshold_seed,t0.1-s202607154105,calibration,all_registered_development,202607154105,0.1,absolute_catastrophic_reduction,-0.01983642578125,"{""absolute_catastrophic_reduction"": -0.01983642578125, ""avoided_failure_count"": 2272, ""avoided_failure_rate"": 0.023111979166666668, ""decisions"": 98304, ""fallback_count"": 12022, ""fallback_precision_for_avoided_failure"": 0.18898685742804858, ""fallback_rate"": 0.12229410807291667, ""gated_failure_count"": 7273, ""gated_failure_rate"": 0.07398478190104167, ""induced_failure_count"": 4222, ""induced_failure_rate"": 0.042948404947916664, ""net_avoidable_opportunity_fraction"": 0.06606038411458333, ""primary_failure_count"": 5323, ""primary_failure_rate"": 0.054148356119791664, ""relative_catastrophic_reduction"": -0.3663347736238963, ""seed"": 202607154105, ""selected_without_benefit_count"": 9750, ""selected_without_benefit_rate"": 0.09918212890625, ""static_failure_count"": 7273, ""static_failure_rate"": 0.07398478190104167, ""threshold"": 0.1, ""unnecessary_fallback_count"": 7956, ""unnecessary_fallback_rate"": 0.0809326171875}"
calibration_threshold_seed,t0.1-s202607154106,calibration,all_registered_development,202607154106,0.1,absolute_catastrophic_reduction,-0.018910725911458332,"{""absolute_catastrophic_reduction"": -0.018910725911458332, ""avoided_failure_count"": 2401, ""avoided_failure_rate"": 0.024424235026041668, ""decisions"": 98304, ""fallback_count"": 12489, ""fallback_precision_for_avoided_failure"": 0.19224917927776444, ""fallback_rate"": 0.127044677734375, ""gated_failure_count"": 7413, ""gated_failure_rate"": 0.075408935546875, ""induced_failure_count"": 4260, ""induced_failure_rate"": 0.0433349609375, ""net_avoidable_opportunity_fraction"": 0.06775919596354167, ""primary_failure_count"": 5554, ""primary_failure_rate"": 0.056498209635416664, ""relative_catastrophic_reduction"": -0.3347137198415556, ""seed"": 202607154106, ""selected_without_benefit_count"": 10088, ""selected_without_benefit_rate"": 0.10262044270833333, ""static_failure_count"": 7413, ""static_failure_rate"": 0.075408935546875, ""threshold"": 0.1, ""unnecessary_fallback_count"": 8154, ""unnecessary_fallback_rate"": 0.08294677734375}"
calibration_threshold_seed,t0.1-s202607154107,calibration,all_registered_development,202607154107,0.1,absolute_catastrophic_reduction,-0.028727213541666668,"{""absolute_catastrophic_reduction"": -0.028727213541666668, ""avoided_failure_count"": 1593, ""avoided_failure_rate"": 0.016204833984375, ""decisions"": 98304, ""fallback_count"": 11518, ""fallback_precision_for_avoided_failure"": 0.13830526133009202, ""fallback_rate"": 0.11716715494791667, ""gated_failure_count"": 7385, ""gated_failure_rate"": 0.07512410481770833, ""induced_failure_count"": 4417, ""induced_failure_rate"": 0.044932047526041664, ""net_avoidable_opportunity_fraction"": 0.061136881510416664, ""primary_failure_count"": 4561, ""primary_failure_rate"": 0.046396891276041664, ""relative_catastrophic_reduction"": -0.6191624643718483, ""seed"": 202607154107, ""selected_without_benefit_count"": 9925, ""selected_without_benefit_rate"": 0.10096232096354167, ""static_failure_count"": 7385, ""static_failure_rate"": 0.07512410481770833, ""threshold"": 0.1, ""unnecessary_fallback_count"": 8083, ""unnecessary_fallback_rate"": 0.08222452799479167}"
calibration_threshold_seed,t0.1-s202607154108,calibration,all_registered_development,202607154108,0.1,absolute_catastrophic_reduction,-0.025716145833333332,"{""absolute_catastrophic_reduction"": -0.025716145833333332, ""avoided_failure_count"": 1665, ""avoided_failure_rate"": 0.016937255859375, ""decisions"": 98304, ""fallback_count"": 11783, ""fallback_precision_for_avoided_failure"": 0.14130527030467624, ""fallback_rate"": 0.11986287434895833, ""gated_failure_count"": 7200, ""gated_failure_rate"": 0.0732421875, ""induced_failure_count"": 4193, ""induced_failure_rate"": 0.042653401692708336, ""net_avoidable_opportunity_fraction"": 0.059590657552083336, ""primary_failure_count"": 4672, ""primary_failure_rate"": 0.047526041666666664, ""relative_catastrophic_reduction"": -0.541095890410959, ""seed"": 202607154108, ""selected_without_benefit_count"": 10118, ""selected_without_benefit_rate"": 0.10292561848958333, ""static_failure_count"": 7200, ""static_failure_rate"": 0.0732421875, ""threshold"": 0.1, ""unnecessary_fallback_count"": 8269, ""unnecessary_fallback_rate"": 0.08411661783854167}"
