record_id,split,seed,as_of_cycle,future_start_cycle,future_end_cycle_exclusive,offline_regime_label,candidate_failures,oracle_failures,oracle_trials,fallback_score,offline_fallback_required,update_cost,source_bank_action,scope,prediction_mean_q,offline_future_target_mean_q,uncertainty_se_mean_q,prediction_mean_p,offline_future_target_mean_p,uncertainty_se_mean_p,prediction_sigma_q,offline_future_target_sigma_q,uncertainty_se_sigma_q,prediction_sigma_p,offline_future_target_sigma_p,uncertainty_se_sigma_p,prediction_rho_qp,offline_future_target_rho_qp,uncertainty_se_rho_qp,prediction_tail_rate,offline_future_target_tail_rate,uncertainty_se_tail_rate,prediction_x_e_rate,offline_future_target_x_e_rate,uncertainty_se_x_e_rate,prediction_z_e_rate,offline_future_target_z_e_rate,uncertainty_se_z_e_rate,prediction_leakage_rate,offline_future_target_leakage_rate,uncertainty_se_leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift
seed20261346-asof2015,evaluation,20261346,2015,2016,2048,burst,4,4,30,0.9987596794156376,0,0.050168758270189066,hold_active,offline_future_aligned_calibration_record,-0.0638070661427319,0.43787472489496904,0.07559544018810785,-0.3078184521629024,-0.06736495085124439,0.10260479572982681,0.6701546858114441,0.7173122995163634,0.04264211558418609,0.652233949298993,0.4358754882129392,0.052188331136164674,-0.0035918731823532815,0.12896147667741703,0.1348361738349577,0.32421875,0.1875,0.04829660952910983,0.515625,0.46875,0.05617299670871267,0.21484375,0.21875,0.05016567695267826,0.1875,0.0625,0.06229427326725022,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof255,evaluation,20261347,255,256,288,calibration_shift,1,1,32,0.96875,0,0.05,hold_active,offline_future_aligned_calibration_record,0.14466406537337817,-0.4521521182346263,0.08116721237824631,0.07100338303715104,-0.31001199452786876,0.062223911722448476,0.48480961128421496,0.3436577685407027,0.047807421177782736,0.41059621191614004,0.45817033711566085,0.026289547247716052,0.09250159435885033,-0.0031448359513165476,0.1078995776884111,0.125,0.1875,0.03300283162792717,0.31640625,0.4375,0.035149736827090876,0.25,0.21875,0.0350116534738659,0.08984375,0.0,0.05127724425873374,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof287,evaluation,20261347,287,288,320,leakage,6,6,27,0.9609375,1,0.050360367970744634,hold_active,offline_future_aligned_calibration_record,0.10633512765646436,-0.5661272962225599,0.114275566488518,0.04712737205586648,0.09647682677855407,0.07954685309709807,0.5301695288313617,0.5807275226946537,0.05226468156903041,0.4333219780615055,0.5060529761660015,0.03229416836207053,0.17331647542057452,-0.19433836878177965,0.1880640832205463,0.13671875,0.375,0.03434465177847321,0.3359375,0.53125,0.03669748563381734,0.2421875,0.28125,0.035176696751981866,0.08984375,0.15625,0.041839965827189525,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof319,evaluation,20261347,319,320,352,normal,2,2,32,1.0,0,0.05036182904116478,hold_active,offline_future_aligned_calibration_record,-0.02444351270360956,-0.3704628004884928,0.10564565975257043,0.051743551638520735,0.17749320891187725,0.056168763324299674,0.5717494654995885,0.5582276100631127,0.05421915663716647,0.44769619963698065,0.6466232724795977,0.030760070577796617,0.11570074268973807,0.07031255328282315,0.19205914087867293,0.17578125,0.25,0.03202488829041143,0.3671875,0.375,0.042368071493232566,0.2578125,0.34375,0.03388254841381944,0.109375,0.0,0.04652487974669234,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof351,evaluation,20261347,351,352,384,normal,2,2,32,0.984375,0,0.050424365208182255,hold_active,offline_future_aligned_calibration_record,-0.06264603781048095,0.1663993577204972,0.12099284927611205,0.10886701180854419,-0.17291159736363726,0.05350061608136492,0.6157186665032546,0.4958556181535005,0.06204837779618033,0.4530492426037473,0.362796690829313,0.028494775239495552,0.2958718130674669,0.076192764323834,0.21202056098625952,0.1953125,0.09375,0.03650765747979884,0.375,0.3125,0.04298213513562597,0.265625,0.21875,0.03934976220185153,0.09765625,0.0,0.049837616222605595,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof383,evaluation,20261347,383,384,416,normal,3,3,32,1.0,0,0.050395298870586504,hold_active,offline_future_aligned_calibration_record,-0.030447145261144115,-0.2845559261231635,0.16828249006645216,0.05885283018399612,-0.014634145664784493,0.05838957466833661,0.6292131473055342,0.7244709838157815,0.06461687037966123,0.47488675990220397,0.42208362226556356,0.032344157858375126,0.18945073617436348,0.03326943544188707,0.20651048222267943,0.203125,0.34375,0.03670248684718254,0.35546875,0.4375,0.04634954226364436,0.28515625,0.28125,0.03445669707292811,0.0859375,0.0,0.0531466969582254,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof415,evaluation,20261347,415,416,448,normal,3,2,32,0.9765625,0,0.05046933274000715,hold_active,offline_future_aligned_calibration_record,-0.13941806010984759,-0.3465491675950376,0.11652130347665168,0.011602221509314559,-0.3461264601903521,0.06939190379034632,0.6351345045403914,0.6170516829356752,0.040770919788893356,0.4755237923136983,0.4427568683219275,0.03500951983277657,-0.07422572823718901,0.2644967765255931,0.1504277808866237,0.2265625,0.25,0.02942885286240991,0.37890625,0.375,0.03837360675362037,0.28125,0.3125,0.037037511348210206,0.0703125,0.0,0.02915287859682387,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof447,evaluation,20261347,447,448,480,normal,3,3,32,1.0,0,0.050300481147734444,hold_active,offline_future_aligned_calibration_record,-0.16605541466929208,-0.7131992974025223,0.13008860894594307,-0.06137176827722168,0.2865711061737197,0.04433022136868521,0.6153994100018249,0.6059531742256692,0.04294802575348316,0.4940501518814727,0.5786918535514154,0.03680834253205171,0.044815402944488776,0.13002086052702214,0.16637922929062413,0.2109375,0.40625,0.03840431473310361,0.38671875,0.40625,0.04120489093486798,0.3046875,0.28125,0.030039707830208484,0.01953125,0.0,0.017441421525327024,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof479,evaluation,20261347,479,480,512,burst,6,3,30,0.9921875,1,0.050305834839138294,hold_active,offline_future_aligned_calibration_record,-0.3127237049405811,0.30834218492915966,0.1074670993548383,-0.0675544716976948,0.3170414085023705,0.059393008936262454,0.6199122410763291,0.5776955047218845,0.03646247750522121,0.5196489512846255,0.37321207394942335,0.035692332449477775,-0.0606425558934068,0.6727608173232053,0.16274069536497715,0.24609375,0.21875,0.0387260357441256,0.3984375,0.4375,0.04043483919232723,0.28515625,0.1875,0.028350429879814367,0.01953125,0.0625,0.017304622241750087,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof511,evaluation,20261347,511,512,544,calibration_shift,2,2,32,1.0,0,0.05031151546545227,hold_active,offline_future_aligned_calibration_record,-0.31145652656906964,-0.1505671519106604,0.09881470998664801,-0.019432264565006463,0.3340227334770003,0.07263656207250528,0.6486188842878711,0.3793521203569499,0.056692387102492005,0.532259625689892,0.5849342022098752,0.04173748622350295,0.07855444753086145,0.08387455807829645,0.11152671760182331,0.265625,0.21875,0.03387204770455141,0.4140625,0.125,0.032618456793066124,0.265625,0.53125,0.033486800904180734,0.02734375,0.0,0.017878685929320303,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof543,evaluation,20261347,543,544,576,normal,11,3,32,1.0,1,0.050180074381979564,hold_active,offline_future_aligned_calibration_record,-0.21913382762440237,0.501023725061589,0.10375703970659426,0.057537512010877645,-0.4944944757154046,0.0788400131949911,0.6492622414323959,0.46221630388881385,0.04969363242932261,0.5424497983834381,0.524082256223106,0.03419671351020625,0.1217035491568939,-0.021787690875846255,0.1507407119896592,0.26953125,0.40625,0.03409299344089503,0.375,0.4375,0.03310901686955063,0.3046875,0.5,0.04180521862648826,0.02734375,0.0,0.017615008805676676,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof575,evaluation,20261347,575,576,608,normal,1,1,31,1.0,0,0.050281360706869414,hold_active,offline_future_aligned_calibration_record,-0.058217244720741634,-0.3860755128931286,0.11128318272494704,-0.007002180383152368,0.42019187828302385,0.10831877423415381,0.6713670757625442,0.30296360392002825,0.05465589992151343,0.5737122049105196,0.6361247094894176,0.04621969396446722,0.11151333297225396,-0.11861032382028856,0.13123871295515108,0.2734375,0.25,0.032143489891969225,0.36328125,0.21875,0.02720659592791753,0.33203125,0.4375,0.03940511945623461,0.0078125,0.03125,0.0070095042195845985,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof607,evaluation,20261347,607,608,640,normal,2,2,30,1.0,1,0.05038512443213495,hold_active,offline_future_aligned_calibration_record,-0.10977008852643788,-0.13821893825569354,0.12162233810846015,0.01136933702690568,0.5262503763567195,0.09558553276944756,0.640618662374958,0.4003320714791374,0.04660223123036315,0.5838786352542811,0.692377050714314,0.049338982867337164,-0.16047693757886908,-0.23478699313266413,0.12681272785247388,0.2734375,0.28125,0.03269679283900909,0.34375,0.40625,0.030934267717728205,0.34375,0.3125,0.04349463536548926,0.01171875,0.0625,0.009127860227965225,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof639,evaluation,20261347,639,640,672,normal,1,0,32,1.0,0,0.050265218102361585,hold_active,offline_future_aligned_calibration_record,-0.16441955903413108,-0.11357978423178672,0.12098591221174171,0.10146119293199529,0.2548355497928678,0.09264862328343397,0.6111791582167868,0.4332201389216499,0.06936711557443404,0.6334168789166956,0.5820804904737584,0.04716747232283171,-0.20747824349410232,0.34709308369615716,0.13884953428148653,0.296875,0.125,0.03390906497402732,0.35546875,0.15625,0.04401771998598256,0.35546875,0.625,0.052074867650437895,0.01953125,0.0,0.009324745431171337,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof671,evaluation,20261347,671,672,704,burst,4,5,32,1.0,0,0.050319711481424084,hold_active,offline_future_aligned_calibration_record,-0.14652493969841762,0.41754082526617764,0.09423626339697026,0.15841389572359343,-0.03753635842345804,0.10712216825027952,0.573810431156522,0.41962229741402973,0.058621288429668954,0.6569808381428638,0.3723808810178051,0.06456383011316212,-0.04615042295756265,0.1763743811971452,0.10681767931183823,0.26953125,0.28125,0.035356706999146864,0.3203125,0.40625,0.03464967930468706,0.3984375,0.1875,0.045207398978165406,0.01953125,0.0,0.009962062018302143,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof703,evaluation,20261347,703,704,736,normal,4,7,31,1.0,0,0.05033928277966242,hold_active,offline_future_aligned_calibration_record,-0.042302675856728866,-0.21450961560355242,0.11242466060720026,0.1922578176790255,0.23397055481870388,0.086945415868382,0.5818259863595169,0.8618315975399118,0.04938614759977195,0.6107768978993222,0.5205437173989577,0.0696695659412917,-0.1595623913168963,0.041592090266543404,0.13990483768225895,0.2734375,0.4375,0.0374898503207119,0.32421875,0.34375,0.043055635052757495,0.3828125,0.4375,0.05307084287407321,0.01953125,0.03125,0.010304895838748595,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof735,evaluation,20261347,735,736,768,normal,2,1,32,1.0,0,0.05023210662165532,hold_active,offline_future_aligned_calibration_record,-0.004661050560349711,0.23827788512583026,0.09593674657667935,0.18646215942149547,0.26857187312255726,0.0969629947071811,0.5685377749527705,0.4182065581820598,0.05065286450955954,0.6018922071973324,0.5101532210482187,0.06859772391879751,-0.2510531792334749,-0.3931234821307064,0.17842573469158157,0.27734375,0.21875,0.03962864015765589,0.31640625,0.21875,0.03753600435713943,0.40234375,0.46875,0.050363952329198124,0.0234375,0.0,0.009854928664172412,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof767,evaluation,20261347,767,768,800,calibration_shift,7,7,28,1.0,1,0.05030412584831366,hold_active,offline_future_aligned_calibration_record,0.005884188700665094,-0.2130237211289252,0.117961918044629,0.1668449084371164,0.23485323104870037,0.12214380442936053,0.5470593128741854,0.8166519189758429,0.049631536138043074,0.6204448447741912,0.6390162163614092,0.06144040304448542,-0.381871968375339,0.18462122329459466,0.1369632415282293,0.27734375,0.46875,0.04296623982285092,0.2890625,0.5625,0.0430446026802632,0.4375,0.28125,0.044677744963108064,0.015625,0.125,0.010106884567877623,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof799,evaluation,20261347,799,800,832,normal,7,8,32,1.0,0,0.050242790718589725,hold_active,offline_future_aligned_calibration_record,0.03287852124109336,-0.0016167773559991883,0.11274073615877929,0.15124980236094898,0.11857207688209703,0.09031596628759765,0.5932955786045805,0.6141295616551739,0.049855973254236144,0.6244149109268011,0.6530486305204316,0.05030965208255548,-0.475807261719129,-0.46273796101920206,0.15696273055086252,0.30859375,0.1875,0.04113093607167906,0.34375,0.21875,0.033696404387572175,0.40625,0.5,0.043675802203576385,0.03125,0.0,0.014590841423651118,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof831,evaluation,20261347,831,832,864,leakage,10,10,27,0.921875,1,0.05024279597783173,hold_active,offline_future_aligned_calibration_record,-0.03843896902741073,0.05245710141872206,0.11075459378394462,0.2114348745022414,0.5178166647380242,0.08202648939212139,0.5781779050767899,0.9333962021641112,0.05987737994648216,0.5918494914041053,0.6263068319121967,0.03889612003011117,-0.4944277743858169,-0.12870086750622461,0.18706397698397875,0.28125,0.40625,0.04267175151123328,0.31640625,0.25,0.03602682087722221,0.40625,0.4375,0.03247293204453822,0.03125,0.15625,0.015132342837460261,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof863,evaluation,20261347,863,864,896,burst,14,8,30,0.921875,1,0.050469617689039147,hold_active,offline_future_aligned_calibration_record,0.05823217014239401,-0.5784330905069452,0.0907680961858115,0.22090673530593619,-1.139294097146342,0.09175168175031401,0.6136160861448683,0.43589804493443324,0.05574049482121335,0.5951381731533162,0.6552796078589695,0.04185982144184588,-0.375449795166957,0.01781330619130122,0.13077685035746936,0.30078125,0.65625,0.04107495642254171,0.3203125,0.21875,0.03624658661438187,0.40625,0.6875,0.03970515499853063,0.046875,0.0625,0.014440278604189215,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof895,evaluation,20261347,895,896,928,leakage,3,4,19,0.9453125,1,0.050450956398599624,hold_active,offline_future_aligned_calibration_record,0.0031688845743151894,-0.28972026146203533,0.14562163375744444,0.20564097277862392,0.5703432094966137,0.0996299070314153,0.6736211546823583,0.653135391385193,0.06698039916874629,0.638704959494133,0.6331086904138808,0.08083403011618547,-0.3020340115285001,-0.08170039286257344,0.13916652126436488,0.34765625,0.40625,0.05594360220855641,0.296875,0.375,0.03373271690234791,0.453125,0.21875,0.04211888819851265,0.046875,0.40625,0.024145033099747387,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof927,evaluation,20261347,927,928,960,normal,4,4,30,0.9647002276405966,1,0.05023031953263761,hold_active,offline_future_aligned_calibration_record,-0.0007093232158259521,0.10146169347555256,0.1783190069612368,0.24101727364567127,0.7150688815978177,0.12117949800511324,0.7176346809505091,0.5072476253944672,0.05731259673294598,0.6571822187874751,0.5740188009029844,0.06812333654949812,-0.23142556664763433,0.00019332753091045107,0.09897062637955062,0.3828125,0.40625,0.04359058739121434,0.32421875,0.46875,0.042272612189447736,0.40234375,0.25,0.051020949657101154,0.09765625,0.0625,0.03919707836524634,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof959,evaluation,20261347,959,960,992,burst,9,6,32,0.9732584775233029,0,0.050272118661988684,hold_active,offline_future_aligned_calibration_record,-0.08815598751417242,0.0756269062115773,0.1508184585915347,0.4061241525133088,0.2675843493480199,0.10973140300899037,0.6925432166020812,0.7125674431374018,0.04238790227211968,0.6822773162037952,0.6402155442232806,0.07464624972762586,-0.3374366386849816,0.1964317018935228,0.12992666402140893,0.3984375,0.25,0.04470259892487518,0.33203125,0.1875,0.03911516786704186,0.41015625,0.59375,0.04017093458040098,0.10546875,0.0,0.03860756090532515,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof991,evaluation,20261347,991,992,1024,normal,9,7,32,0.9692666568807056,0,0.05030887007280849,hold_active,offline_future_aligned_calibration_record,-0.06442794662417639,-0.2827755143855346,0.12576579302665752,0.42568234196577115,-0.34156932993361755,0.11310346252664676,0.6801687916536104,0.7083518769502462,0.045670878730750444,0.6985369683787448,0.9275512764079004,0.07309548574425204,-0.14498347984617793,-0.024126694819650633,0.08656923390507651,0.375,0.40625,0.04595755879454734,0.3125,0.40625,0.04379119490614403,0.4296875,0.46875,0.0444727973721149,0.1015625,0.0,0.0399377525483263,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1023,evaluation,20261347,1023,1024,1056,calibration_shift,0,1,30,0.9692666568807056,1,0.05026371683961035,hold_active,offline_future_aligned_calibration_record,-0.18438172260716668,-0.2542891605047555,0.1320711210984155,0.45838615232121693,0.3399007753163761,0.17291035952133904,0.7015699936057567,0.403454836664066,0.04255565711810335,0.7604045593733388,0.3544480962111586,0.11315908434017853,-0.08430627189079459,-0.06486428804035116,0.088932538680136,0.3984375,0.09375,0.05310962073279601,0.3359375,0.25,0.04843889381915173,0.4296875,0.5,0.04818399544205187,0.1015625,0.0625,0.04620917817597783,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1055,evaluation,20261347,1055,1056,1088,leakage,7,2,27,0.9594795103601782,1,0.050198018953613845,hold_active,offline_future_aligned_calibration_record,-0.20195097533757478,-0.13234728262172157,0.10803934609798808,0.4467563601189637,0.3176846659399817,0.10788948328155507,0.643967871163691,0.796336116812895,0.05665423170521687,0.7006793884419636,0.5723319040832447,0.08710083665456073,-0.07678448221544203,-0.05975531808571696,0.07171157616952069,0.3515625,0.34375,0.0508399037768566,0.296875,0.25,0.03464072214500752,0.45703125,0.375,0.054541117276442286,0.09375,0.15625,0.048721633315460575,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1087,evaluation,20261347,1087,1088,1120,normal,4,1,32,0.9797909971482844,0,0.05008357054418746,hold_active,offline_future_aligned_calibration_record,-0.22606934863443562,0.3842677379142527,0.12171440050299626,0.46344726746700915,-0.22267323686485474,0.11387431116266972,0.6590276633296759,0.38476396206181745,0.051295182497088296,0.6797866413021989,0.4633454282432483,0.0932563389918488,-0.07271280400459396,-0.28167143949927365,0.07458633626896452,0.37109375,0.15625,0.04921350890934709,0.30078125,0.28125,0.037264011740764796,0.44140625,0.1875,0.049361545660363555,0.11328125,0.0,0.04415836526978256,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1119,evaluation,20261347,1119,1120,1152,normal,1,0,32,0.96875,0,0.050275151481568206,hold_active,offline_future_aligned_calibration_record,-0.11345578605973317,0.50797428707598,0.10909475724069939,0.3255277758739503,0.1799842654395869,0.15705033297952017,0.6520817803950784,0.24968416842399707,0.051934860989828475,0.7152547677134612,0.578707678512207,0.07433710718171223,-0.1409462833439008,0.12150222882703876,0.08946010452412144,0.33984375,0.1875,0.04717309214334837,0.3046875,0.40625,0.03413642342280712,0.41015625,0.375,0.05500459324316106,0.09375,0.0,0.03503628940621617,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1151,evaluation,20261347,1151,1152,1184,normal,2,0,32,0.9467019697436669,0,0.050417453733851494,hold_active,offline_future_aligned_calibration_record,0.1301761972198252,0.005219917067089019,0.1039126413909339,0.2783620891881877,-0.10864511954148992,0.14851658179116972,0.6281743866618121,0.3375858533516084,0.0476463050765778,0.6445759145070248,0.42358646596942634,0.07363037186046482,-0.2043180776566267,0.006252110673202794,0.11380907992975091,0.28125,0.0625,0.036461654823189735,0.328125,0.375,0.030823169245627575,0.37109375,0.28125,0.05057241421890918,0.0859375,0.0,0.028897259597555198,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1183,evaluation,20261347,1183,1184,1216,normal,2,1,31,0.9296875,0,0.05025879547542697,hold_active,offline_future_aligned_calibration_record,0.1318593353618429,0.18320165338936767,0.10098999779380133,0.16605140402660012,-0.4669500686518384,0.12176011022682587,0.5730641910267533,0.5577680987643477,0.04444502726459568,0.6219933297511794,0.4256581408984849,0.05347853496296002,-0.1274261667322264,-0.40168568848333297,0.11900232903927796,0.23828125,0.25,0.03986344051269195,0.328125,0.25,0.028857944471396356,0.37890625,0.40625,0.04769451541734719,0.03515625,0.03125,0.017315662780864393,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1215,evaluation,20261347,1215,1216,1248,normal,1,0,32,0.953125,0,0.0501812589739066,hold_active,offline_future_aligned_calibration_record,0.14365381387244525,-0.04105778349384459,0.1067204515790181,0.014797306257693155,-0.25210784284131416,0.1398592090842028,0.5799171663716236,0.43962428678750465,0.05604487764452522,0.6115752112289012,0.2517648613226404,0.05391207736915686,-0.17693481692120672,-0.718559082235762,0.14671598893422738,0.21875,0.03125,0.0413167428767721,0.30078125,0.375,0.03166235480913232,0.3984375,0.21875,0.04957147463325284,0.03125,0.0,0.021720437061337538,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1247,evaluation,20261347,1247,1248,1280,burst,1,2,32,0.9296875,0,0.050363940092986184,hold_active,offline_future_aligned_calibration_record,0.1165340937635444,-0.16686411554910419,0.09173541208935704,-0.0762680872080046,-0.04970463446069173,0.10937992323597043,0.5515862130575088,0.4263544507885806,0.0541788964798799,0.561811644466113,0.4308838890534193,0.045222190914034226,-0.24082264691760433,0.04213287179669304,0.1676931676739236,0.19140625,0.1875,0.03700802123105182,0.32421875,0.46875,0.028565397080073357,0.3515625,0.3125,0.038102378913916414,0.03125,0.0,0.017039280002903456,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1279,evaluation,20261347,1279,1280,1312,calibration_shift,0,0,32,0.984375,0,0.05018352661859646,hold_active,offline_future_aligned_calibration_record,0.09370790097349513,0.02262341277572122,0.07262399428206714,-0.06725171870507163,0.1002608615556424,0.09589382364302419,0.5220431831239756,0.30537648927326216,0.05810569848325153,0.5153791763640895,0.37326513958604784,0.029633379089249807,-0.2218761094090003,0.07531148056305065,0.15543556056859656,0.1640625,0.03125,0.036259687410241166,0.33203125,0.28125,0.03142751502040963,0.33203125,0.34375,0.03848763978707835,0.03125,0.0,0.017729042403284236,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1311,evaluation,20261347,1311,1312,1344,normal,1,1,32,0.953125,0,0.05032953475889026,hold_active,offline_future_aligned_calibration_record,0.12843705028837227,-0.0643290499999325,0.08950662392516674,-0.1006462239318473,0.19105921554267602,0.08698705918125102,0.49013940714117776,0.4704478517154198,0.04133669055555553,0.49343572230105004,0.4312783291046915,0.03704876564405013,-0.10211601028618117,-0.16518952277138224,0.11082678055496267,0.15625,0.0625,0.028352632334452812,0.3359375,0.34375,0.03545034607695218,0.3125,0.28125,0.038779697318480404,0.0234375,0.0,0.016695556125653627,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1343,evaluation,20261347,1343,1344,1376,normal,4,3,32,0.9453125,0,0.05018071396493397,hold_active,offline_future_aligned_calibration_record,0.11393960362949906,-0.3665045764246593,0.08174920537644555,-0.09434534597034872,-0.1287130397094176,0.08665816259356726,0.46149873520127216,0.6099333495431976,0.0425074946417161,0.4730921349367289,0.6594235101726441,0.036375220246609885,-0.12047429510610497,-0.02678674153593743,0.12157341246990072,0.12109375,0.34375,0.031518118981739,0.34765625,0.34375,0.03235805268072678,0.30078125,0.3125,0.030392896966013556,0.00390625,0.0,0.0039043118951920318,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1375,evaluation,20261347,1375,1376,1408,normal,1,0,32,0.984375,0,0.050324230666412804,hold_active,offline_future_aligned_calibration_record,0.04139638149992342,0.187113964515089,0.08089231363620213,-0.07947831998686783,-0.06633574289671307,0.07437004102612603,0.48835968468260615,0.39441633483015137,0.037342522293477204,0.4925110213664744,0.39652125975861796,0.03344664949046372,-0.0518302568156956,0.07940541560891827,0.11938520035614679,0.14453125,0.09375,0.028313095601390594,0.35546875,0.3125,0.03648157741177579,0.31640625,0.25,0.04063649742628329,0.00390625,0.0,0.003875968992248062,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1407,evaluation,20261347,1407,1408,1440,normal,3,1,32,1.0,0,0.05025099390184097,hold_active,offline_future_aligned_calibration_record,-0.011475579925156687,0.10126929148599628,0.06274777581256372,-0.09823905130204547,-0.1824148711754432,0.06601997297415828,0.4638644204942155,0.4349252901844378,0.04028650241720077,0.46379029764744956,0.4168482167321008,0.042545690210728244,-0.06354039043466489,-0.09029473819678399,0.09485140604370901,0.1328125,0.1875,0.030690590303390584,0.34375,0.40625,0.043803983154360335,0.30078125,0.3125,0.04038988952070159,0.00390625,0.0,0.004150048677265125,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1439,evaluation,20261347,1439,1440,1472,burst,1,1,31,1.0,0,0.050079421072887376,hold_active,offline_future_aligned_calibration_record,0.001270696310449182,0.24484030709594484,0.05628313255532674,-0.1086805288632029,-0.03354232164636661,0.07385313592710951,0.4779729347452841,0.6491393554211579,0.0435747833290218,0.4638784163171049,0.4691349752670466,0.03371436487333811,-0.07684977406808849,0.04230457511406875,0.09162907282612953,0.1484375,0.28125,0.03009489964300026,0.34765625,0.4375,0.03727822701182549,0.3046875,0.34375,0.03719122583175578,0.00390625,0.03125,0.003875968992248062,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1471,evaluation,20261347,1471,1472,1504,normal,2,2,32,1.0,0,0.05028026105764426,hold_active,offline_future_aligned_calibration_record,-0.00011609320747574259,-0.15151557686963546,0.0590277592377573,-0.05810173156506515,0.18351139771293834,0.05173562131421515,0.4882418962898445,0.5647601262636217,0.037142874310772754,0.44933469806927157,0.38891121938494844,0.027160073908994015,0.034337455173582186,0.36306010908206615,0.08280651411827458,0.15234375,0.1875,0.024788180163725273,0.37109375,0.40625,0.034812688293408736,0.296875,0.1875,0.03375363356705622,0.00390625,0.0,0.004027879919334458,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
seed20261347-asof1503,evaluation,20261347,1503,1504,1536,normal,0,1,32,1.0,0,0.05024844243980395,hold_active,offline_future_aligned_calibration_record,-0.009045095501853728,-0.0656427525864185,0.06415917644489309,0.014066707167874615,0.3069030133436432,0.055451865058437265,0.5056471344099313,0.4410453957102622,0.04177929581704791,0.46160702120336133,0.4450122343467691,0.029163853988326934,0.1003533816099171,-0.08974132714003354,0.07692525079100762,0.171875,0.09375,0.02652088827473454,0.375,0.21875,0.03857721091406391,0.29296875,0.5,0.03946035110026373,0.00390625,0.0,0.004522279944482359,0.9999999999999967,9.999999999999967e-16,9.999999999999967e-16,9.999999999999967e-16
