row_type,record_id,lane_id,seed,method,metric,value,detail
decoder_method,correlation_drift,decoder_syndrome_level_paired,,window,error_rate,0.00311279296875,"{""brier_seed_cluster_ci"": {""ci_high"": 0.005481706729098932, ""ci_low"": 0.004269942319723906, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.004875824524411419, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00023569846961807956}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.003541514087070888, ""ci_low"": 0.002684071850429112, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.00311279296875, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00016677979762304035}, ""nll_seed_cluster_ci"": {""ci_high"": 0.010550351274771677, ""ci_low"": 0.008068934590026212, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.009309642932398944, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00048265662083681965}}"
decoder_method,correlation_drift,decoder_syndrome_level_paired,,ewma,error_rate,0.003082275390625,"{""brier_seed_cluster_ci"": {""ci_high"": 0.005302433743724586, ""ci_low"": 0.004208858705121176, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.004755646224422881, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00021270963317390545}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0034888950694295182, ""ci_low"": 0.0026756557118204818, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.003082275390625, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00015818196221862926}, ""nll_seed_cluster_ci"": {""ci_high"": 0.010260990310838856, ""ci_low"": 0.007954124150608546, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.009107557230723701, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004487050612919455}}"
decoder_method,correlation_drift,decoder_syndrome_level_paired,,kalman,error_rate,0.0029093424479166665,"{""brier_seed_cluster_ci"": {""ci_high"": 0.005263422199654982, ""ci_low"": 0.0040941096262759845, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.004678765912965483, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00022744122695661018}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.00333163559930344, ""ci_low"": 0.002487049296529893, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0029093424479166665, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00016427920929513632}, ""nll_seed_cluster_ci"": {""ci_high"": 0.010122859623626997, ""ci_low"": 0.007807891112871275, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.008965375368249135, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004502810372856076}}"
decoder_method,correlation_drift,decoder_syndrome_level_paired,,oracle,error_rate,0.0027974446614583335,"{""brier_seed_cluster_ci"": {""ci_high"": 0.004890876946834283, ""ci_low"": 0.003939759416944165, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.004415318181889224, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00018500043778117679}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.003184772360893704, ""ci_low"": 0.002410116962022963, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.0027974446614583335, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00015067705453520125}, ""nll_seed_cluster_ci"": {""ci_high"": 0.009254582812282211, ""ci_low"": 0.007386197567209523, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.008320390189745867, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0003634167991018645}}"
decoder_method,burst_outlier,decoder_syndrome_level_paired,,standard,error_rate,0.019114176432291668,"{""error_rate_seed_cluster_ci"": {""ci_high"": 0.019776637104707853, ""ci_low"": 0.018451715759875482, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.019114176432291668, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00025770845465116285}}"
decoder_method,burst_outlier,decoder_syndrome_level_paired,,static,error_rate,0.019246419270833332,"{""brier_seed_cluster_ci"": {""ci_high"": 0.03579105818800098, ""ci_low"": 0.033181719932134195, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.03448638906006759, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0005075384529084416}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.01986034360679426, ""ci_low"": 0.018632494934872405, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.019246419270833332, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0002388269952934438}, ""nll_seed_cluster_ci"": {""ci_high"": 0.1707116370532932, ""ci_low"": 0.1448852684451483, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.15779845274922075, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.005023448047852547}}"
decoder_method,burst_outlier,decoder_syndrome_level_paired,,window,error_rate,0.018727620442708332,"{""brier_seed_cluster_ci"": {""ci_high"": 0.035638970843917255, ""ci_low"": 0.03315752237807785, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.03439824661099755, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004826628025295207}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.01936482715405188, ""ci_low"": 0.018090413731364784, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.018727620442708332, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00024788423481013854}, ""nll_seed_cluster_ci"": {""ci_high"": 0.22802018130714813, ""ci_low"": 0.19257783945846096, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.21029901038280455, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.006893836515403889}}"
decoder_method,burst_outlier,decoder_syndrome_level_paired,,ewma,error_rate,0.018747965494791668,"{""brier_seed_cluster_ci"": {""ci_high"": 0.035638238900556264, ""ci_low"": 0.033150929310486764, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.034394584105521514, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004838028409731209}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.019417816722567774, ""ci_low"": 0.01807811426701556, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.018747965494791668, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00026058350622799447}, ""nll_seed_cluster_ci"": {""ci_high"": 0.22783042084850078, ""ci_low"": 0.19224324787132338, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.21003683435991208, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00692200740000332}}"
decoder_method,burst_outlier,decoder_syndrome_level_paired,,kalman,error_rate,0.018707275390625,"{""brier_seed_cluster_ci"": {""ci_high"": 0.035785228314655644, ""ci_low"": 0.03320485335049759, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.034495040832576616, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0005019048466743956}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.019398033078675655, ""ci_low"": 0.018016517702574345, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.018707275390625, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0002687164744084741}, ""nll_seed_cluster_ci"": {""ci_high"": 0.23088816876979093, ""ci_low"": 0.19405051273257137, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.21246934075118115, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.007165236976028982}}"
decoder_method,burst_outlier,decoder_syndrome_level_paired,,oracle,error_rate,0.018575032552083332,"{""brier_seed_cluster_ci"": {""ci_high"": 0.029384839810848027, ""ci_low"": 0.02731660490096285, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.02835072235590544, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0004022892563101795}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.019504713180369285, ""ci_low"": 0.01764535192379738, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.018575032552083332, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0003616615566941565}, ""nll_seed_cluster_ci"": {""ci_high"": 0.0684742195652023, ""ci_low"": 0.06373941999108104, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.06610681977814167, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0009209587316929796}}"
decoder_method,calibration_shift,decoder_syndrome_level_paired,,standard,error_rate,0.031107584635416668,"{""error_rate_seed_cluster_ci"": {""ci_high"": 0.03309079910955577, ""ci_low"": 0.02912437016127756, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.031107584635416668, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0007715041188907285}}"
decoder_method,calibration_shift,decoder_syndrome_level_paired,,static,error_rate,0.021636962890625,"{""brier_seed_cluster_ci"": {""ci_high"": 0.035892200339492634, ""ci_low"": 0.03149518881855364, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.03369369457902314, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.000855256086381427}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.023344534901610894, ""ci_low"": 0.019929390879639106, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.021636962890625, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.000664274518443101}, ""nll_seed_cluster_ci"": {""ci_high"": 0.06847377406330396, ""ci_low"": 0.06120171735544419, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.06483774570937408, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0014144767941339756}}"
decoder_method,calibration_shift,decoder_syndrome_level_paired,,window,error_rate,0.006113688151041667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.01139411782266919, ""ci_low"": 0.008180903408444929, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.00978751061555706, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0006249974946681425}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.00694332628831966, ""ci_low"": 0.0052840500137636736, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.006113688151041667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00032274332829113273}, ""nll_seed_cluster_ci"": {""ci_high"": 0.025922354576755572, ""ci_low"": 0.01702505672304985, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.02147370564990271, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0017306000008171906}}"
decoder_method,calibration_shift,decoder_syndrome_level_paired,,ewma,error_rate,0.006011962890625,"{""brier_seed_cluster_ci"": {""ci_high"": 0.011200706316735412, ""ci_low"": 0.008113103291959757, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.009656904804347584, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0006005650125531517}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.0067940852318352065, ""ci_low"": 0.0052298405494147935, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.006011962890625, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00030425887647984667}, ""nll_seed_cluster_ci"": {""ci_high"": 0.025306295057870673, ""ci_low"": 0.016986591289852977, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.021146443173861825, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0016182530454157402}}"
decoder_method,calibration_shift,decoder_syndrome_level_paired,,kalman,error_rate,0.005940755208333333,"{""brier_seed_cluster_ci"": {""ci_high"": 0.011213715256068072, ""ci_low"": 0.008184914126855219, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.009699314691461645, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0005891275444384196}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.006755674467252539, ""ci_low"": 0.005125835949414127, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.005940755208333333, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00031701743458304783}, ""nll_seed_cluster_ci"": {""ci_high"": 0.025391995343209565, ""ci_low"": 0.017267155498618375, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.02132957542091397, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.0015803503572528726}}"
decoder_method,calibration_shift,decoder_syndrome_level_paired,,oracle,error_rate,0.003977457682291667,"{""brier_seed_cluster_ci"": {""ci_high"": 0.006306686851107069, ""ci_low"": 0.005849856225179579, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.006078271538143324, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 8.885743678617585e-05}, ""error_rate_seed_cluster_ci"": {""ci_high"": 0.004297506444124105, ""ci_low"": 0.0036574089204592292, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.003977457682291667, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00012450440495438025}, ""nll_seed_cluster_ci"": {""ci_high"": 0.011039511119811584, ""ci_low"": 0.010370234739760018, ""cluster_unit"": ""evaluation_seed"", ""degrees_freedom"": 5, ""estimate"": 0.010704872929785801, ""interval_method"": ""two_sided_student_t_cluster_mean"", ""standard_error"": 0.00013017994034916528}}"
loss,loss,loss_noise_transfer,,noise_transfer_surrogate,loss_bias_norm,0.0,"{""any_jump_probability"": 0.01812714928424264, ""decision_covariance_trace"": 0.461855670103093, ""loss_bias_norm"": 0.0, ""loss_gamma"": -0.0, ""loss_transmissivity"": 1.0, ""p_odd_alias_probability"": 0.009105025385758915, ""q_odd_alias_probability"": 0.009105025385758915, ""validity"": ""localized""}"
loss,loss,loss_noise_transfer,,noise_transfer_surrogate,loss_bias_norm,0.035628117327630895,"{""any_jump_probability"": 0.024079702709705386, ""decision_covariance_trace"": 0.497855670103093, ""loss_bias_norm"": 0.035628117327630895, ""loss_gamma"": 0.020202707317519466, ""loss_transmissivity"": 0.98, ""p_odd_alias_probability"": 0.012113216360146563, ""q_odd_alias_probability"": 0.012113216360146471, ""validity"": ""localized""}"
loss,loss,loss_noise_transfer,,noise_transfer_surrogate,loss_bias_norm,0.10799216931716184,"{""any_jump_probability"": 0.03979371419862554, ""decision_covariance_trace"": 0.569855670103093, ""loss_bias_norm"": 0.10799216931716184, ""loss_gamma"": 0.06187540371808753, ""loss_transmissivity"": 0.94, ""p_odd_alias_probability"": 0.02009883875904377, ""q_odd_alias_probability"": 0.020098838759043808, ""validity"": ""clipping_dominated""}"
loss,loss,loss_noise_transfer,,noise_transfer_surrogate,loss_bias_norm,0.21948951147224832,"{""any_jump_probability"": 0.07341180792774038, ""decision_covariance_trace"": 0.6778556701030929, ""loss_bias_norm"": 0.21948951147224832, ""loss_gamma"": 0.12783337150988489, ""loss_transmissivity"": 0.88, ""p_odd_alias_probability"": 0.037405489277930894, ""q_odd_alias_probability"": 0.03740548927793094, ""validity"": ""clipping_dominated""}"
ancilla_drift,readout_ancilla_drift,protocol_readout_ancilla_fault_drift,20260716301,protocol_native_fault_overlay,observed_big_cd_bit_rate,0.0,"{""big_cd_bit_z_score"": 0.0, ""drift_level"": 0, ""expected_big_cd_bit_rate"": 0.0, ""expected_logical_backaction_rate"": 0.0, ""expected_readout_mismatch_rate"": 0.0, ""logical_backaction_z_score"": 0.0, ""observed_big_cd_bit_rate"": 0.0, ""observed_logical_backaction_rate"": 0.0, ""observed_readout_mismatch_rate"": 0.0, ""readout_mismatch_z_score"": 0.0, ""samples"": 20000, ""seed"": 20260716301}"
ancilla_drift,readout_ancilla_drift,protocol_readout_ancilla_fault_drift,20260716302,protocol_native_fault_overlay,observed_big_cd_bit_rate,0.0098,"{""big_cd_bit_z_score"": -0.28426762180748133, ""drift_level"": 1, ""expected_big_cd_bit_rate"": 0.01, ""expected_logical_backaction_rate"": 0.005, ""expected_readout_mismatch_rate"": 0.005, ""logical_backaction_z_score"": 0.501254707117086, ""observed_big_cd_bit_rate"": 0.0098, ""observed_logical_backaction_rate"": 0.00525, ""observed_readout_mismatch_rate"": 0.004925, ""readout_mismatch_z_score"": -0.21266436150250195, ""samples"": 20000, ""seed"": 20260716302}"
ancilla_drift,readout_ancilla_drift,protocol_readout_ancilla_fault_drift,20260716303,protocol_native_fault_overlay,observed_big_cd_bit_rate,0.0192,"{""big_cd_bit_z_score"": -0.8081220356417707, ""drift_level"": 2, ""expected_big_cd_bit_rate"": 0.02, ""expected_logical_backaction_rate"": 0.01, ""expected_readout_mismatch_rate"": 0.01, ""logical_backaction_z_score"": -0.6396021490668323, ""observed_big_cd_bit_rate"": 0.0192, ""observed_logical_backaction_rate"": 0.00955, ""observed_readout_mismatch_rate"": 0.01045, ""readout_mismatch_z_score"": 0.9045340337332889, ""samples"": 20000, ""seed"": 20260716303}"
ancilla_drift,readout_ancilla_drift,protocol_readout_ancilla_fault_drift,20260716304,protocol_native_fault_overlay,observed_big_cd_bit_rate,0.0389,"{""big_cd_bit_z_score"": -0.7938566201357381, ""drift_level"": 3, ""expected_big_cd_bit_rate"": 0.04, ""expected_logical_backaction_rate"": 0.02, ""expected_readout_mismatch_rate"": 0.02, ""logical_backaction_z_score"": 0.2525381361380529, ""observed_big_cd_bit_rate"": 0.0389, ""observed_logical_backaction_rate"": 0.02025, ""observed_readout_mismatch_rate"": 0.0198, ""readout_mismatch_z_score"": -0.285714285714284, ""samples"": 20000, ""seed"": 20260716304}"
ancilla_endpoint,readout_ancilla_drift,protocol_readout_ancilla_fault_drift,20260716321,sbs_and_sharpen_trim,all_checks_pass,True,"{""checks"": {""sbs_big_cd_bit_rate_within_5se"": true, ""sbs_logical_backaction_within_5se"": true, ""sbs_phase_does_not_toggle_z_basis"": true, ""secondary_protocols_remain_non_executable"": true, ""sharpen_bit_middle_window_is_half"": true, ""sharpen_feedback_mismatch_within_5se"": true}, ""claim_boundary"": {""allowed"": ""protocol-native effective ancilla/readout/reset fault flow"", ""forbidden"": ""device-calibrated fault rates, master-equation fidelity, or secondary-protocol hardware execution""}, ""evidence_scope"": ""protocol_native_ancilla_error_effective_validation_not_device_calibrated"", ""samples"": 60000, ""sbs"": {""expected_big_cd_bit_rate"": 0.02, ""expected_logical_backaction_rate"": 0.01, ""observed_big_cd_bit_rate"": 0.01985, ""observed_logical_backaction_rate"": 0.0101, ""phase_outcome_toggle_rate"": 0.0}, ""secondary_protocols"": [{""allowed_scan_parameters"": [""data_variance"", ""ancilla_variance""], ""executable"": false, ""forbidden_claims"": [""SBS main ranking"", ""hardware implementation"", ""device timing""], ""protocol_id"": ""PROTO-STEANE-THEORY-ONLY"", ""role"": ""theoretical_comparator""}, {""allowed_scan_parameters"": [""resource_squeezing"", ""homodyne_variance""], ""executable"": false, ""forbidden_claims"": [""SBS main ranking"", ""FPGA physical control"", ""verified 1e-8""], ""protocol_id"": ""PROTO-KNILL-QUNAUGHT-SECONDARY"", ""role"": ""secondary_noise_shaping_comparator""}, {""allowed_scan_parameters"": [""a"", ""b"", ""data_to_ancilla_noise_ratio""], ""executable"": false, ""forbidden_claims"": [""FPGA implements squeezing"", ""project-verified optimum"", ""device timing""], ""protocol_id"": ""PROTO-ME-PSTEANE-SECONDARY"", ""role"": ""secondary_tunable_preprocessing_comparator""}], ""seed"": 20260716321, ""sharpen_trim"": {""bit_logical_backaction_rate"": 0.00555, ""bit_middle_window_rate"": 0.010316666666666667, ""expected_feedback_mismatch_rate"": 0.07164799999999999, ""observed_feedback_mismatch_rate"": 0.07205}}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.0,"{""affected_e_probability_by_cycle"": [0.00390625, 0.0048828125, 0.00634765625, 0.0078125, 0.00634765625, 0.00244140625, 0.00537109375, 0.005126953125, 0.005126953125, 0.005615234375, 0.0048828125, 0.00341796875, 0.005126953125, 0.00634765625, 0.004150390625, 0.0078125, 0.003173828125, 0.00537109375, 0.004150390625, 0.0048828125], ""amplitude_over_lattice"": 0.0, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 0.0, ""ci_low"": 0.0, ""confidence_level"": 0.95, ""mean"": 0.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 0.0, ""ci_low"": 0.0, ""confidence_level"": 0.95, ""mean"": 0.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.0, ""observed_same_quadrature_max_e_run"": {""ci_high"": 0.10792236328124999, ""ci_low"": 0.08981933593750001, ""confidence_level"": 0.95, ""mean"": 0.09912109375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 0.0, ""ci_low"": 0.0, ""confidence_level"": 0.95, ""mean"": 0.0, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.005126953125, 0.005126953125, 0.004638671875, 0.0048828125, 0.005126953125, 0.0029296875, 0.00439453125, 0.004638671875, 0.00439453125, 0.004638671875, 0.00390625, 0.00634765625, 0.0068359375, 0.004638671875, 0.00439453125, 0.00634765625, 0.003662109375, 0.00439453125, 0.004638671875, 0.00341796875]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.0625,"{""affected_e_probability_by_cycle"": [0.703857421875, 0.43408203125, 0.2109375, 0.086669921875, 0.033203125, 0.0146484375, 0.00634765625, 0.00634765625, 0.0068359375, 0.003662109375, 0.004150390625, 0.0068359375, 0.00537109375, 0.004638671875, 0.005615234375, 0.003173828125, 0.0048828125, 0.006103515625, 0.00439453125, 0.00439453125], ""amplitude_over_lattice"": 0.0625, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 1.44410400390625, ""ci_low"": 1.3837646484375, ""confidence_level"": 0.95, ""mean"": 1.412109375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 1.52613525390625, ""ci_low"": 1.46337890625, ""confidence_level"": 0.95, ""mean"": 1.492431640625, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.25, ""observed_same_quadrature_max_e_run"": {""ci_high"": 1.434954833984375, ""ci_low"": 1.374627685546875, ""confidence_level"": 0.95, ""mean"": 1.403564453125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 1.746954345703125, ""ci_low"": 1.668572998046875, ""confidence_level"": 0.95, ""mean"": 1.70654296875, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.00439453125, 0.019775390625, 0.015869140625, 0.007568359375, 0.005126953125, 0.004638671875, 0.00341796875, 0.00439453125, 0.00537109375, 0.004150390625, 0.00390625, 0.004638671875, 0.005126953125, 0.005859375, 0.005126953125, 0.00390625, 0.00537109375, 0.006103515625, 0.004150390625, 0.00390625]}"
large_error,large_error_recovery,large_error_recovery_component,20260716401,protocol_native_component,amplitude_over_lattice,0.125,"{""affected_e_probability_by_cycle"": [0.844482421875, 0.787353515625, 0.618896484375, 0.388916015625, 0.190673828125, 0.082763671875, 0.029296875, 0.010986328125, 0.005615234375, 0.006103515625, 0.00439453125, 0.003662109375, 0.005615234375, 0.00634765625, 0.004150390625, 0.00439453125, 0.003662109375, 0.005859375, 0.003662109375, 0.00537109375], ""amplitude_over_lattice"": 0.125, ""censored_shots"": 0, ""ideal_same_quadrature_max_e_run"": {""ci_high"": 2.745361328125, ""ci_low"": 2.673419189453125, ""confidence_level"": 0.95, ""mean"": 2.710693359375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""initial_recovery_depth"": {""ci_high"": 3.0239501953125, ""ci_low"": 2.950543212890625, ""confidence_level"": 0.95, ""mean"": 2.985595703125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""logical_distance"": 0.5, ""observed_same_quadrature_max_e_run"": {""ci_high"": 2.691546630859375, ""ci_low"": 2.622186279296875, ""confidence_level"": 0.95, ""mean"": 2.657470703125, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""recovered_fraction_by_horizon"": 1.0, ""restricted_recovery_cycles"": {""ci_high"": 3.441778564453125, ""ci_low"": 3.35081787109375, ""confidence_level"": 0.95, ""mean"": 3.3984375, ""method"": ""percentile_nonparametric_bootstrap"", ""replicates"": 500}, ""unaffected_e_probability_by_cycle"": [0.00341796875, 0.02099609375, 0.021484375, 0.017578125, 0.0126953125, 0.0087890625, 0.0048828125, 0.005615234375, 0.0048828125, 0.003662109375, 0.0078125, 0.004638671875, 0.004150390625, 0.006103515625, 0.00390625, 0.002685546875, 0.005126953125, 0.005615234375, 0.00537109375, 0.006103515625]}"
