profile_id,curve_axis,axis_value,bank_fault_mode,seed,logical_error_rate,prediction_disagreement_vs_float,maximum_bank_age_windows,fault_events,adc_bits,lut_address_bits,llr_word_bits,threshold_word_bits,state_bits,update_period_windows,total_dual_bank_storage_bits,replay_window_bits,update_payload_bits,mean_update_payload_bits_per_window,target_hardware_measured,synthesis_measured
axis_update_period_windows_2,update_period_windows,2.0,none,211,0.048177083333333336,0.023046875,2,0,10,8,12,10,12,2,6212,2560,3106,1553.0,False,False
axis_update_period_windows_2,update_period_windows,2.0,none,307,0.04401041666666667,0.019140625,2,0,10,8,12,10,12,2,6212,2560,3106,1553.0,False,False
axis_update_period_windows_2,update_period_windows,2.0,none,401,0.042317708333333336,0.019140625,2,0,10,8,12,10,12,2,6212,2560,3106,1553.0,False,False
axis_update_period_windows_4,update_period_windows,4.0,none,101,0.08046875,0.05950520833333333,4,0,10,8,12,10,12,4,6212,2560,3106,776.5,False,False
axis_update_period_windows_4,update_period_windows,4.0,none,211,0.087890625,0.06640625,4,0,10,8,12,10,12,4,6212,2560,3106,776.5,False,False
axis_update_period_windows_4,update_period_windows,4.0,none,307,0.08020833333333334,0.058984375,4,0,10,8,12,10,12,4,6212,2560,3106,776.5,False,False
axis_update_period_windows_4,update_period_windows,4.0,none,401,0.07565104166666667,0.056640625,4,0,10,8,12,10,12,4,6212,2560,3106,776.5,False,False
axis_update_period_windows_8,update_period_windows,8.0,none,101,0.153515625,0.13932291666666666,8,0,10,8,12,10,12,8,6212,2560,3106,388.25,False,False
axis_update_period_windows_8,update_period_windows,8.0,none,211,0.16848958333333333,0.15299479166666666,8,0,10,8,12,10,12,8,6212,2560,3106,388.25,False,False
axis_update_period_windows_8,update_period_windows,8.0,none,307,0.15677083333333333,0.141015625,8,0,10,8,12,10,12,8,6212,2560,3106,388.25,False,False
axis_update_period_windows_8,update_period_windows,8.0,none,401,0.14856770833333333,0.13528645833333333,8,0,10,8,12,10,12,8,6212,2560,3106,388.25,False,False
axis_update_period_windows_16,update_period_windows,16.0,none,101,0.05221354166666667,0.05520833333333333,16,0,10,8,12,10,12,16,6212,2560,3106,194.125,False,False
axis_update_period_windows_16,update_period_windows,16.0,none,211,0.05364583333333333,0.05872395833333333,16,0,10,8,12,10,12,16,6212,2560,3106,194.125,False,False
axis_update_period_windows_16,update_period_windows,16.0,none,307,0.051953125,0.05651041666666667,16,0,10,8,12,10,12,16,6212,2560,3106,194.125,False,False
axis_update_period_windows_16,update_period_windows,16.0,none,401,0.050130208333333336,0.05481770833333333,16,0,10,8,12,10,12,16,6212,2560,3106,194.125,False,False
axis_update_period_windows_32,update_period_windows,32.0,none,101,0.041276041666666666,0.05078125,32,0,10,8,12,10,12,32,6212,2560,3106,97.0625,False,False
axis_update_period_windows_32,update_period_windows,32.0,none,211,0.037890625,0.04895833333333333,32,0,10,8,12,10,12,32,6212,2560,3106,97.0625,False,False
axis_update_period_windows_32,update_period_windows,32.0,none,307,0.043229166666666666,0.05325520833333333,32,0,10,8,12,10,12,32,6212,2560,3106,97.0625,False,False
axis_update_period_windows_32,update_period_windows,32.0,none,401,0.044140625,0.05169270833333333,32,0,10,8,12,10,12,32,6212,2560,3106,97.0625,False,False
joint_p03,joint_precision,3.0,none,101,0.041276041666666666,0.05078125,32,0,3,3,4,2,3,32,80,768,40,1.25,False,False
joint_p03,joint_precision,3.0,none,211,0.037890625,0.04895833333333333,32,0,3,3,4,2,3,32,80,768,40,1.25,False,False
joint_p03,joint_precision,3.0,none,307,0.043229166666666666,0.05325520833333333,32,0,3,3,4,2,3,32,80,768,40,1.25,False,False
joint_p03,joint_precision,3.0,none,401,0.044140625,0.05169270833333333,32,0,3,3,4,2,3,32,80,768,40,1.25,False,False
joint_p04,joint_precision,4.0,none,101,0.04296875,0.048046875,16,0,4,4,5,3,4,16,182,1024,91,5.6875,False,False
joint_p04,joint_precision,4.0,none,211,0.04205729166666667,0.0484375,16,0,4,4,5,3,4,16,182,1024,91,5.6875,False,False
joint_p04,joint_precision,4.0,none,307,0.04401041666666667,0.04986979166666667,16,0,4,4,5,3,4,16,182,1024,91,5.6875,False,False
joint_p04,joint_precision,4.0,none,401,0.041796875,0.047265625,16,0,4,4,5,3,4,16,182,1024,91,5.6875,False,False
joint_p06,joint_precision,6.0,none,101,0.138671875,0.13020833333333334,8,0,6,5,6,4,6,8,416,1536,208,26.0,False,False
joint_p06,joint_precision,6.0,none,211,0.173828125,0.15911458333333334,8,0,6,5,6,4,6,8,416,1536,208,26.0,False,False
joint_p06,joint_precision,6.0,none,307,0.14322916666666666,0.130859375,8,0,6,5,6,4,6,8,416,1536,208,26.0,False,False
joint_p06,joint_precision,6.0,none,401,0.14114583333333333,0.12916666666666668,8,0,6,5,6,4,6,8,416,1536,208,26.0,False,False
joint_p08,joint_precision,8.0,none,101,0.07864583333333333,0.059244791666666664,4,0,8,6,8,6,8,4,1068,2048,534,133.5,False,False
joint_p08,joint_precision,8.0,none,211,0.08684895833333334,0.06588541666666667,4,0,8,6,8,6,8,4,1068,2048,534,133.5,False,False
joint_p08,joint_precision,8.0,none,307,0.07864583333333333,0.05846354166666667,4,0,8,6,8,6,8,4,1068,2048,534,133.5,False,False
joint_p08,joint_precision,8.0,none,401,0.07513020833333334,0.057421875,4,0,8,6,8,6,8,4,1068,2048,534,133.5,False,False
joint_p12,joint_precision,12.0,none,101,0.027604166666666666,0.00013020833333333333,1,0,12,8,12,10,12,1,6212,3072,3106,3106.0,False,False
joint_p12,joint_precision,12.0,none,211,0.028515625,0.00026041666666666666,1,0,12,8,12,10,12,1,6212,3072,3106,3106.0,False,False
joint_p12,joint_precision,12.0,none,307,0.027604166666666666,0.00013020833333333333,1,0,12,8,12,10,12,1,6212,3072,3106,3106.0,False,False
